regions,tech,group_name,act_fraction,tech_desc
TO,PASTRAROACAR___ADRCONVNGA_EX,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVGAS_EX,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVDSL_EX,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVPRO_EX,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRBEV320BELC____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRBEV480BELC____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRBEV640BELC____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCELLHH2____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVDSL____16,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVDSL____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVGAS____16,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVGAS____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVNGA____16,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVNGA____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVNGABIF_23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVPRO____16,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVPRO____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVPROBIF_23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRCONVRDSL____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRHYBDSL____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRHYBGAS____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
TO,PASTRAROACAR___ADRHYBRDSL____23,NZ50-TRA-5-PASTRA-ROACAR___ADR,1,
