regions,periods,Tech,maxcap,maxcap_units,maxcap_notes
TO,2016,PUBBDGHSPOldSC______STDELC_16,0.001122171,,
TO,2016,PUBBDGHSPOldSHFUR___STDELC_16,0.000957641,,
TO,2016,PUBBDGHSPOldSHHEP___STDELC_16,0,,
TO,2016,PUBBDGHSPOldSHPLT___STDELC_16,0.000921915,,
TO,2016,PUBBDGHSPOldWH______STDELC_16,0.379043678,,
TO,2016,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2016,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2016,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2016,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2016,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2016,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2016,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2016,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2016,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2016,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2016,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2016,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2016,PUBBDGMUNOldAE______STDELC_16,0.001026353,,
TO,2016,PUBBDGMUNOldAM______STDELC_16,0.000865585,,
TO,2016,PUBBDGMUNOldLIFLC___STDELC_16,0,,
TO,2016,PUBBDGMUNOldLIFLU___STDELC_16,0.001159922,,
TO,2016,PUBBDGMUNOldLIHAL___STDELC_16,0,,
TO,2016,PUBBDGMUNOldLIINC___STDELC_16,0,,
TO,2016,PUBBDGMUNOldLILED___STDELC_16,0.001164214,,
TO,2016,PUBBDGMUNOldSC______STDELC_16,0.490443611,,
TO,2016,PUBBDGMUNOldSHFUR___STDELC_16,0.001003902,,
TO,2016,PUBBDGMUNOldSHHEP___STDELC_16,0,,
TO,2016,PUBBDGMUNOldSHPLT___STDELC_16,0.000992331,,
TO,2016,PUBBDGMUNOldWH______STDELC_16,0.089507272,,
TO,2016,PUBBDGPSINewAE______STDELC_16,0,,
TO,2016,PUBBDGPSINewAM______STDELC_16,0,,
TO,2016,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2016,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2016,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2016,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2016,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2016,PUBBDGPSINewSC______STDELC_16,0,,
TO,2016,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2016,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2016,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2016,PUBBDGPSINewWH______STDELC_16,0,,
TO,2016,PUBBDGPSIOldAE______STDELC_16,0.000973922,,
TO,2016,PUBBDGPSIOldAM______STDELC_16,0.000770729,,
TO,2016,PUBBDGPSIOldLIFLC___STDELC_16,0,,
TO,2016,PUBBDGPSIOldLIFLU___STDELC_16,0.001135117,,
TO,2016,PUBBDGPSIOldLIHAL___STDELC_16,0,,
TO,2016,PUBBDGPSIOldLIINC___STDELC_16,0,,
TO,2016,PUBBDGPSIOldLILED___STDELC_16,0.001253135,,
TO,2016,PUBBDGPSIOldSC______STDELC_16,2.958327474,,
TO,2016,PUBBDGPSIOldSHFUR___STDELC_16,0.000980852,,
TO,2016,PUBBDGPSIOldSHHEP___STDELC_16,0,,
TO,2016,PUBBDGPSIOldSHPLT___STDELC_16,0.000906475,,
TO,2016,PUBBDGPSIOldWH______STDELC_16,0.538339508,,
TO,2016,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2016,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2016,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2016,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2016,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2016,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2016,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2016,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2016,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2016,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2016,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2016,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2016,PUBBDGSBDOldAE______STDELC_16,0.000954259,,
TO,2016,PUBBDGSBDOldAM______STDELC_16,0.000835935,,
TO,2016,PUBBDGSBDOldLIFLC___STDELC_16,0,,
TO,2016,PUBBDGSBDOldLIFLU___STDELC_16,0.00115304,,
TO,2016,PUBBDGSBDOldLIHAL___STDELC_16,0,,
TO,2016,PUBBDGSBDOldLIINC___STDELC_16,0,,
TO,2016,PUBBDGSBDOldLILED___STDELC_16,0.001217218,,
TO,2016,PUBBDGSBDOldSC______STDELC_16,1.215936773,,
TO,2016,PUBBDGSBDOldSHFUR___STDELC_16,0.001023401,,
TO,2016,PUBBDGSBDOldSHHEP___STDELC_16,0,,
TO,2016,PUBBDGSBDOldSHPLT___STDELC_16,0.000972371,,
TO,2016,PUBBDGSBDOldWH______STDELC_16,0.196232737,,
TO,2016,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2016,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGHSPOldWH______STDHFO_16,0.406009339,,
TO,2016,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2016,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGMUNOldWH______STDHFO_16,0.028938623,,
TO,2016,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2016,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGPSIOldWH______STDHFO_16,0.612919079,,
TO,2016,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2016,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2016,PUBBDGSBDOldWH______STDHFO_16,0.138612008,,
TO,2016,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2016,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2016,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2016,PUBBDGHSPOldWH______STDKER_16,0.406154461,,
TO,2016,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2016,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2016,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2016,PUBBDGMUNOldWH______STDKER_16,0.028939721,,
TO,2016,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2016,PUBBDGPSINewWH______STDKER_16,0,,
TO,2016,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2016,PUBBDGPSIOldWH______STDKER_16,0.613208586,,
TO,2016,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2016,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2016,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2016,PUBBDGSBDOldWH______STDKER_16,0.138634602,,
TO,2016,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2016,PUBBDGHSPOldSHFUR___STDLFO_16,0.001043103,,
TO,2016,PUBBDGHSPOldWH______STDLFO_16,0.614747256,,
TO,2016,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2016,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGMUNOldWH______STDLFO_16,0.028775378,,
TO,2016,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2016,PUBBDGPSIOldSHFUR___STDLFO_16,0.000931964,,
TO,2016,PUBBDGPSIOldWH______STDLFO_16,0.731451027,,
TO,2016,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2016,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2016,PUBBDGSBDOldWH______STDLFO_16,0.134812644,,
TO,2016,PUBBDGHSPNewAE______STDPRO_16,0,,
TO,2016,PUBBDGHSPNewSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGHSPOldAE______STDPRO_16,0,,
TO,2016,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGMUNNewAE______STDPRO_16,0,,
TO,2016,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGMUNOldAE______STDPRO_16,0,,
TO,2016,PUBBDGMUNOldSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGPSINewAE______STDPRO_16,0,,
TO,2016,PUBBDGPSINewSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGPSIOldAE______STDPRO_16,0,,
TO,2016,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGSBDNewAE______STDPRO_16,0,,
TO,2016,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2016,PUBBDGSBDOldAE______STDPRO_16,0,,
TO,2016,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGHSPNewAE______STDNGA_16,0,,
TO,2017,PUBBDGHSPNewSC______STDNGA_16,0,,
TO,2017,PUBBDGHSPNewSHFUR___HIGNGA_16,0,,
TO,2017,PUBBDGHSPNewSHFUR___STDNGA_16,0,,
TO,2017,PUBBDGHSPNewWH______STDNGA_16,0,,
TO,2017,PUBBDGHSPOldAE______STDNGA_16,0.00715225,,
TO,2017,PUBBDGHSPOldSC______STDNGA_16,0.023886662,,
TO,2017,PUBBDGHSPOldSHFUR___HIGNGA_16,0.000356183,,
TO,2017,PUBBDGHSPOldSHFUR___STDNGA_16,0.53559868,,
TO,2017,PUBBDGHSPOldWH______STDNGA_16,1.45632435,,
TO,2017,PUBBDGMUNNewAE______STDNGA_16,0,,
TO,2017,PUBBDGMUNNewSC______STDNGA_16,0,,
TO,2017,PUBBDGMUNNewSHFUR___HIGNGA_16,0,,
TO,2017,PUBBDGMUNNewSHFUR___STDNGA_16,0,,
TO,2017,PUBBDGMUNNewWH______STDNGA_16,0,,
TO,2017,PUBBDGMUNOldAE______STDNGA_16,0.003269948,,
TO,2017,PUBBDGMUNOldSC______STDNGA_16,0.434138983,,
TO,2017,PUBBDGMUNOldSHFUR___HIGNGA_16,0.000346701,,
TO,2017,PUBBDGMUNOldSHFUR___STDNGA_16,1.667599189,,
TO,2017,PUBBDGMUNOldWH______STDNGA_16,0.251088188,,
TO,2017,PUBBDGPSINewAE______STDNGA_16,0,,
TO,2017,PUBBDGPSINewSC______STDNGA_16,0,,
TO,2017,PUBBDGPSINewSHFUR___HIGNGA_16,0,,
TO,2017,PUBBDGPSINewSHFUR___STDNGA_16,0,,
TO,2017,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2017,PUBBDGPSIOldAE______STDNGA_16,0.001797747,,
TO,2017,PUBBDGPSIOldSC______STDNGA_16,2.033901019,,
TO,2017,PUBBDGPSIOldSHFUR___HIGNGA_16,0.000356602,,
TO,2017,PUBBDGPSIOldSHFUR___STDNGA_16,0.435686332,,
TO,2017,PUBBDGPSIOldWH______STDNGA_16,1.983883104,,
TO,2017,PUBBDGSBDNewAE______STDNGA_16,0,,
TO,2017,PUBBDGSBDNewSC______STDNGA_16,0,,
TO,2017,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2017,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2017,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2017,PUBBDGSBDOldAE______STDNGA_16,0.051543255,,
TO,2017,PUBBDGSBDOldSC______STDNGA_16,1.05504555,,
TO,2017,PUBBDGSBDOldSHFUR___HIGNGA_16,0.000348463,,
TO,2017,PUBBDGSBDOldSHFUR___STDNGA_16,1.21338075,,
TO,2017,PUBBDGSBDOldWH______STDNGA_16,0.790796099,,
TO,2017,PUBBDGHSPNewSH_________DHE_16,0,,
TO,2017,PUBBDGHSPOldSH_________DHE_16,7.165048087,,
TO,2017,PUBBDGMUNNewSH_________DHE_16,0,,
TO,2017,PUBBDGMUNOldSH_________DHE_16,1.382228978,,
TO,2017,PUBBDGPSINewSH_________DHE_16,0,,
TO,2017,PUBBDGPSIOldSH_________DHE_16,19.04958712,,
TO,2017,PUBBDGSBDNewSH_________DHE_16,0,,
TO,2017,PUBBDGSBDOldSH_________DHE_16,4.648183675,,
TO,2017,PUBBDGHSPNewAE______STDELC_16,0,,
TO,2017,PUBBDGHSPNewAM______STDELC_16,0,,
TO,2017,PUBBDGHSPNewLIFLC___STDELC_16,0,,
TO,2017,PUBBDGHSPNewLIFLU___STDELC_16,0,,
TO,2017,PUBBDGHSPNewLIHAL___STDELC_16,0,,
TO,2017,PUBBDGHSPNewLIINC___STDELC_16,0,,
TO,2017,PUBBDGHSPNewLILED___STDELC_16,0,,
TO,2017,PUBBDGHSPNewSC______STDELC_16,0,,
TO,2017,PUBBDGHSPNewSHFUR___STDELC_16,0,,
TO,2017,PUBBDGHSPNewSHHEP___STDELC_16,0,,
TO,2017,PUBBDGHSPNewSHPLT___STDELC_16,0,,
TO,2017,PUBBDGHSPNewWH______STDELC_16,0,,
TO,2017,PUBBDGHSPOldAE______STDELC_16,0.12151387,,
TO,2017,PUBBDGHSPOldAM______STDELC_16,0.018949293,,
TO,2017,PUBBDGHSPOldLIFLC___STDELC_16,0.000672161,,
TO,2017,PUBBDGHSPOldLIFLU___STDELC_16,1.448062858,,
TO,2017,PUBBDGHSPOldLIHAL___STDELC_16,65.63377741,,
TO,2017,PUBBDGHSPOldLIINC___STDELC_16,210.8019293,,
TO,2017,PUBBDGHSPOldLILED___STDELC_16,0.31260141,,
TO,2017,PUBBDGHSPOldSC______STDELC_16,0.464706292,,
TO,2017,PUBBDGHSPOldSHFUR___STDELC_16,0.031289754,,
TO,2017,PUBBDGHSPOldSHHEP___STDELC_16,0,,
TO,2017,PUBBDGHSPOldSHPLT___STDELC_16,0.052553074,,
TO,2017,PUBBDGHSPOldWH______STDELC_16,0.394826085,,
TO,2017,PUBBDGMUNNewAE______STDELC_16,0,,
TO,2017,PUBBDGMUNNewAM______STDELC_16,0,,
TO,2017,PUBBDGMUNNewLIFLC___STDELC_16,0,,
TO,2017,PUBBDGMUNNewLIFLU___STDELC_16,0,,
TO,2017,PUBBDGMUNNewLIHAL___STDELC_16,0,,
TO,2017,PUBBDGMUNNewLIINC___STDELC_16,0,,
TO,2017,PUBBDGMUNNewLILED___STDELC_16,0,,
TO,2017,PUBBDGMUNNewSC______STDELC_16,0,,
TO,2017,PUBBDGMUNNewSHFUR___STDELC_16,0,,
TO,2017,PUBBDGMUNNewSHHEP___STDELC_16,0,,
TO,2017,PUBBDGMUNNewSHPLT___STDELC_16,0,,
TO,2017,PUBBDGMUNNewWH______STDELC_16,0,,
TO,2017,PUBBDGMUNOldAE______STDELC_16,0.153321792,,
TO,2017,PUBBDGMUNOldAM______STDELC_16,0.041600259,,
TO,2017,PUBBDGMUNOldLIFLC___STDELC_16,0.240403032,,
TO,2017,PUBBDGMUNOldLIFLU___STDELC_16,2.176037337,,
TO,2017,PUBBDGMUNOldLIHAL___STDELC_16,41.90986,,
TO,2017,PUBBDGMUNOldLIINC___STDELC_16,134.6056777,,
TO,2017,PUBBDGMUNOldLILED___STDELC_16,0.217447086,,
TO,2017,PUBBDGMUNOldSC______STDELC_16,1.235050192,,
TO,2017,PUBBDGMUNOldSHFUR___STDELC_16,0.070132984,,
TO,2017,PUBBDGMUNOldSHHEP___STDELC_16,0,,
TO,2017,PUBBDGMUNOldSHPLT___STDELC_16,0.118532879,,
TO,2017,PUBBDGMUNOldWH______STDELC_16,0.103455554,,
TO,2017,PUBBDGPSINewAE______STDELC_16,0,,
TO,2017,PUBBDGPSINewAM______STDELC_16,0,,
TO,2017,PUBBDGPSINewLIFLC___STDELC_16,0,,
TO,2017,PUBBDGPSINewLIFLU___STDELC_16,0,,
TO,2017,PUBBDGPSINewLIHAL___STDELC_16,0,,
TO,2017,PUBBDGPSINewLIINC___STDELC_16,0,,
TO,2017,PUBBDGPSINewLILED___STDELC_16,0,,
TO,2017,PUBBDGPSINewSC______STDELC_16,0,,
TO,2017,PUBBDGPSINewSHFUR___STDELC_16,0,,
TO,2017,PUBBDGPSINewSHHEP___STDELC_16,0,,
TO,2017,PUBBDGPSINewSHPLT___STDELC_16,0,,
TO,2017,PUBBDGPSINewWH______STDELC_16,0,,
TO,2017,PUBBDGPSIOldAE______STDELC_16,0.071759185,,
TO,2017,PUBBDGPSIOldAM______STDELC_16,0.01318925,,
TO,2017,PUBBDGPSIOldLIFLC___STDELC_16,0,,
TO,2017,PUBBDGPSIOldLIFLU___STDELC_16,1.106594177,,
TO,2017,PUBBDGPSIOldLIHAL___STDELC_16,99.61329704,,
TO,2017,PUBBDGPSIOldLIINC___STDELC_16,319.9370264,,
TO,2017,PUBBDGPSIOldLILED___STDELC_16,0.505734307,,
TO,2017,PUBBDGPSIOldSC______STDELC_16,3.028756391,,
TO,2017,PUBBDGPSIOldSHFUR___STDELC_16,0.025348028,,
TO,2017,PUBBDGPSIOldSHHEP___STDELC_16,0,,
TO,2017,PUBBDGPSIOldSHPLT___STDELC_16,0.042304845,,
TO,2017,PUBBDGPSIOldWH______STDELC_16,0.554291094,,
TO,2017,PUBBDGSBDNewAE______STDELC_16,0,,
TO,2017,PUBBDGSBDNewAM______STDELC_16,0,,
TO,2017,PUBBDGSBDNewLIFLC___STDELC_16,0,,
TO,2017,PUBBDGSBDNewLIFLU___STDELC_16,0,,
TO,2017,PUBBDGSBDNewLIHAL___STDELC_16,0,,
TO,2017,PUBBDGSBDNewLIINC___STDELC_16,0,,
TO,2017,PUBBDGSBDNewLILED___STDELC_16,0,,
TO,2017,PUBBDGSBDNewSC______STDELC_16,0,,
TO,2017,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2017,PUBBDGSBDNewSHHEP___STDELC_16,0,,
TO,2017,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2017,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2017,PUBBDGSBDOldAE______STDELC_16,0.078780955,,
TO,2017,PUBBDGSBDOldAM______STDELC_16,0.027824321,,
TO,2017,PUBBDGSBDOldLIFLC___STDELC_16,0.000692638,,
TO,2017,PUBBDGSBDOldLIFLU___STDELC_16,2.01255828,,
TO,2017,PUBBDGSBDOldLIHAL___STDELC_16,72.31410325,,
TO,2017,PUBBDGSBDOldLIINC___STDELC_16,232.2577362,,
TO,2017,PUBBDGSBDOldLILED___STDELC_16,0.348646677,,
TO,2017,PUBBDGSBDOldSC______STDELC_16,1.472948451,,
TO,2017,PUBBDGSBDOldSHFUR___STDELC_16,0.053526122,,
TO,2017,PUBBDGSBDOldSHHEP___STDELC_16,0,,
TO,2017,PUBBDGSBDOldSHPLT___STDELC_16,0.090515311,,
TO,2017,PUBBDGSBDOldWH______STDELC_16,0.211306167,,
TO,2017,PUBBDGHSPNewSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGHSPNewWH______STDHFO_16,0,,
TO,2017,PUBBDGHSPOldSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGHSPOldWH______STDHFO_16,0.421810342,,
TO,2017,PUBBDGMUNNewSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGMUNNewWH______STDHFO_16,0,,
TO,2017,PUBBDGMUNOldSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGMUNOldWH______STDHFO_16,0.039684743,,
TO,2017,PUBBDGPSINewSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2017,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGPSIOldWH______STDHFO_16,0.62889255,,
TO,2017,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2017,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2017,PUBBDGSBDOldWH______STDHFO_16,0.153299549,,
TO,2017,PUBBDGHSPNewSHFUR___STDKER_16,0,,
TO,2017,PUBBDGHSPNewWH______STDKER_16,0,,
TO,2017,PUBBDGHSPOldSHFUR___STDKER_16,0,,
TO,2017,PUBBDGHSPOldWH______STDKER_16,0.421955864,,
TO,2017,PUBBDGMUNNewSHFUR___STDKER_16,0,,
TO,2017,PUBBDGMUNNewWH______STDKER_16,0,,
TO,2017,PUBBDGMUNOldSHFUR___STDKER_16,0,,
TO,2017,PUBBDGMUNOldWH______STDKER_16,0.039686031,,
TO,2017,PUBBDGPSINewSHFUR___STDKER_16,0,,
TO,2017,PUBBDGPSINewWH______STDKER_16,0,,
TO,2017,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2017,PUBBDGPSIOldWH______STDKER_16,0.629182438,,
TO,2017,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2017,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2017,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2017,PUBBDGSBDOldWH______STDKER_16,0.153322518,,
TO,2017,PUBBDGHSPNewSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGHSPNewWH______STDLFO_16,0,,
TO,2017,PUBBDGHSPOldSHFUR___STDLFO_16,0.095220053,,
TO,2017,PUBBDGHSPOldWH______STDLFO_16,0.63063499,,
TO,2017,PUBBDGMUNNewSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGMUNNewWH______STDLFO_16,0,,
TO,2017,PUBBDGMUNOldSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGMUNOldWH______STDLFO_16,0.039504388,,
TO,2017,PUBBDGPSINewSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2017,PUBBDGPSIOldSHFUR___STDLFO_16,0.020124087,,
TO,2017,PUBBDGPSIOldWH______STDLFO_16,0.747453085,,
TO,2017,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2017,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2017,PUBBDGSBDOldWH______STDLFO_16,0.149469056,,
TO,2017,PUBBDGHSPNewAE______STDPRO_16,0,,
TO,2017,PUBBDGHSPNewSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGHSPOldAE______STDPRO_16,0,,
TO,2017,PUBBDGHSPOldSHFUR___STDPRO_16,0,,
TO,2017,PUBBDGMUNNewAE______STDPRO_16,0,,
TO,2017,PUBBDGMUNNewSHFUR___STDPRO_16,0,,
