regions,tech,group_name,act_fraction,tech_desc
TO,PUBTRABDSLIMP,NZ50-9-PUBTRA,1,
TO,PUBTRABMTNIMP,NZ50-9-PUBTRA,1,
TO,PUBTRACETHIMP,NZ50-9-PUBTRA,1,
TO,PUBTRADSLIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP16,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP17,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP18,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP19,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP20,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP21,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP22,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP23,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP24,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP25,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP26,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP27,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP28,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP29,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP30,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP31,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP32,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP33,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP34,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP35,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP36,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP37,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP38,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP39,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP40,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP41,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP42,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP43,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP44,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP45,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP46,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP47,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP48,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP49,NZ50-9-PUBTRA,1,
TO,PUBTRAELCIMP50,NZ50-9-PUBTRA,1,
TO,PUBTRAETHIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAFTDSLIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAGASIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAHFOIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAHH2IMP,NZ50-9-PUBTRA,1,
TO,PUBTRAKERIMP,NZ50-9-PUBTRA,1,
TO,PUBTRALFOIMP,NZ50-9-PUBTRA,1,
TO,PUBTRANGAIMP,NZ50-9-PUBTRA,1,
TO,PUBTRAPROIMP,NZ50-9-PUBTRA,1,
TO,PUBTRARDSLIMP,NZ50-9-PUBTRA,1,
TO,PUBTRASGAIMP,NZ50-9-PUBTRA,1,
TO,PUBTRASMTNIMP,NZ50-9-PUBTRA,1,
