regions,periods,tech,minact,minact_units,minact_notes
TO,2017,COMBDGTAWOldSHFUR___STDHFO_16,0.0000000,,
TO,2017,COMBDGTAWOldWH______STDHFO_16,0.0000000,,
TO,2017,COMBDGWSTNewSHFUR___STDHFO_16,0.0000000,,
TO,2017,COMBDGWSTNewWH______STDHFO_16,0.0000000,,
TO,2017,COMBDGWSTOldSHFUR___STDHFO_16,0.0000000,,
TO,2017,COMBDGWSTOldWH______STDHFO_16,0.0000000,,
TO,2017,COMBDGAERNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGAERNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGAEROldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGAEROldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGAFSNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGAFSNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGAFSOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGAFSOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGEDSNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGEDSNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGEDSOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGEDSOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGHLCNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGHLCNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGHLCOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGHLCOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGICINewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGICINewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGICIOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGICIOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGOFFNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGOFFNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGOFFOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGOFFOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGOTSNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGOTSNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGOTSOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGOTSOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGRTTNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGRTTNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGRTTOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGRTTOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGTAWNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGTAWNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGTAWOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGTAWOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGWSTNewSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGWSTNewWH______STDKER_16,0.0000000,,
TO,2017,COMBDGWSTOldSHFUR___STDKER_16,0.0000000,,
TO,2017,COMBDGWSTOldWH______STDKER_16,0.0000000,,
TO,2017,COMBDGAERNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGAERNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGAEROldSHFUR___STDLFO_16,0.2447470,,
TO,2017,COMBDGAEROldWH______STDLFO_16,0.2132449,,
TO,2017,COMBDGAFSNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGAFSNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGAFSOldSHFUR___STDLFO_16,0.5329775,,
TO,2017,COMBDGAFSOldWH______STDLFO_16,0.1430042,,
TO,2017,COMBDGEDSNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGEDSNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGEDSOldSHFUR___STDLFO_16,1.4981547,,
TO,2017,COMBDGEDSOldWH______STDLFO_16,0.9227426,,
TO,2017,COMBDGHLCNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGHLCNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGHLCOldSHFUR___STDLFO_16,1.2775775,,
TO,2017,COMBDGHLCOldWH______STDLFO_16,0.3262256,,
TO,2017,COMBDGICINewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGICINewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGICIOldSHFUR___STDLFO_16,0.0492602,,
TO,2017,COMBDGICIOldWH______STDLFO_16,0.0181126,,
TO,2017,COMBDGOFFNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGOFFNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGOFFOldSHFUR___STDLFO_16,2.4890058,,
TO,2017,COMBDGOFFOldWH______STDLFO_16,0.9709456,,
TO,2017,COMBDGOTSNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGOTSNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGOTSOldSHFUR___STDLFO_16,0.6948315,,
TO,2017,COMBDGOTSOldWH______STDLFO_16,0.3272255,,
TO,2017,COMBDGRTTNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGRTTNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGRTTOldSHFUR___STDLFO_16,1.4908660,,
TO,2017,COMBDGRTTOldWH______STDLFO_16,1.2353356,,
TO,2017,COMBDGTAWNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGTAWNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGTAWOldSHFUR___STDLFO_16,0.5983272,,
TO,2017,COMBDGTAWOldWH______STDLFO_16,0.0389136,,
TO,2017,COMBDGWSTNewSHFUR___STDLFO_16,0.0000000,,
TO,2017,COMBDGWSTNewWH______STDLFO_16,0.0000000,,
TO,2017,COMBDGWSTOldSHFUR___STDLFO_16,0.2646887,,
TO,2017,COMBDGWSTOldWH______STDLFO_16,0.3240216,,
TO,2017,COMBDGAERNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGAERNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGAERNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGAEROldAE______STDPRO_16,0.0585305,,
TO,2017,COMBDGAEROldSHFUR___STDPRO_16,2.1959161,,
TO,2017,COMBDGAEROldWH______STDPRO_16,0.0784243,,
TO,2017,COMBDGAFSNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGAFSNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGAFSNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGAFSOldAE______STDPRO_16,0.0676152,,
TO,2017,COMBDGAFSOldSHFUR___STDPRO_16,2.4627484,,
TO,2017,COMBDGAFSOldWH______STDPRO_16,0.1019299,,
TO,2017,COMBDGEDSNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGEDSNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGEDSNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGEDSOldAE______STDPRO_16,0.2143099,,
TO,2017,COMBDGEDSOldSHFUR___STDPRO_16,6.7753844,,
TO,2017,COMBDGEDSOldWH______STDPRO_16,0.2381255,,
TO,2017,COMBDGHLCNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGHLCNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGHLCNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGHLCOldAE______STDPRO_16,0.4163926,,
TO,2017,COMBDGHLCOldSHFUR___STDPRO_16,4.1447457,,
TO,2017,COMBDGHLCOldWH______STDPRO_16,0.2325257,,
TO,2017,COMBDGICINewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGICINewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGICINewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGICIOldAE______STDPRO_16,0.0401165,,
TO,2017,COMBDGICIOldSHFUR___STDPRO_16,0.3239260,,
TO,2017,COMBDGICIOldWH______STDPRO_16,0.0097789,,
TO,2017,COMBDGOFFNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGOFFNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGOFFNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGOFFOldAE______STDPRO_16,4.4267193,,
TO,2017,COMBDGOFFOldSHFUR___STDPRO_16,13.1551712,,
TO,2017,COMBDGOFFOldWH______STDPRO_16,0.3494584,,
TO,2017,COMBDGOTSNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGOTSNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGOTSNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGOTSOldAE______STDPRO_16,0.1318887,,
TO,2017,COMBDGOTSOldSHFUR___STDPRO_16,2.1199360,,
TO,2017,COMBDGOTSOldWH______STDPRO_16,0.1203424,,
TO,2017,COMBDGRTTNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGRTTNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGRTTNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGRTTOldAE______STDPRO_16,0.2356720,,
TO,2017,COMBDGRTTOldSHFUR___STDPRO_16,8.6267991,,
TO,2017,COMBDGRTTOldWH______STDPRO_16,0.3175998,,
TO,2017,COMBDGTAWNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGTAWNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGTAWNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGTAWOldAE______STDPRO_16,0.0564510,,
TO,2017,COMBDGTAWOldSHFUR___STDPRO_16,2.4263831,,
TO,2017,COMBDGTAWOldWH______STDPRO_16,0.0224771,,
TO,2017,COMBDGWSTNewAE______STDPRO_16,0.0000000,,
TO,2017,COMBDGWSTNewSHFUR___STDPRO_16,0.0000000,,
TO,2017,COMBDGWSTNewWH______STDPRO_16,0.0000000,,
TO,2017,COMBDGWSTOldAE______STDPRO_16,0.2066220,,
TO,2017,COMBDGWSTOldSHFUR___STDPRO_16,5.1057928,,
TO,2017,COMBDGWSTOldWH______STDPRO_16,0.1489904,,
TO,2018,COMBDGAERNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGAERNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGAERNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGAERNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGAERNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGAEROldAE______STDNGA_16,0.1393981,,
TO,2018,COMBDGAEROldSC______STDNGA_16,0.1633635,,
TO,2018,COMBDGAEROldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGAEROldSHFUR___STDNGA_16,246.0662849,,
TO,2018,COMBDGAEROldWH______STDNGA_16,86.2167247,,
TO,2018,COMBDGAFSNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGAFSNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGAFSNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGAFSNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGAFSNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGAFSOldAE______STDNGA_16,0.3960302,,
TO,2018,COMBDGAFSOldSC______STDNGA_16,0.1415097,,
TO,2018,COMBDGAFSOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGAFSOldSHFUR___STDNGA_16,262.1842600,,
TO,2018,COMBDGAFSOldWH______STDNGA_16,119.9554696,,
TO,2018,COMBDGEDSNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGEDSNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGEDSNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGEDSNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGEDSNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGEDSOldAE______STDNGA_16,0.5621881,,
TO,2018,COMBDGEDSOldSC______STDNGA_16,0.5519675,,
TO,2018,COMBDGEDSOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGEDSOldSHFUR___STDNGA_16,708.4695072,,
TO,2018,COMBDGEDSOldWH______STDNGA_16,247.8978172,,
TO,2018,COMBDGHLCNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGHLCNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGHLCNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGHLCNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGHLCNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGHLCOldAE______STDNGA_16,2.8690647,,
TO,2018,COMBDGHLCOldSC______STDNGA_16,0.6033974,,
TO,2018,COMBDGHLCOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGHLCOldSHFUR___STDNGA_16,396.9307786,,
TO,2018,COMBDGHLCOldWH______STDNGA_16,217.7937037,,
TO,2018,COMBDGICINewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGICINewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGICINewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGICINewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGICINewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGICIOldAE______STDNGA_16,0.0657223,,
TO,2018,COMBDGICIOldSC______STDNGA_16,0.0382638,,
TO,2018,COMBDGICIOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGICIOldSHFUR___STDNGA_16,35.6121537,,
TO,2018,COMBDGICIOldWH______STDNGA_16,13.2237534,,
TO,2018,COMBDGOFFNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGOFFNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGOFFNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGOFFNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGOFFNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGOFFOldAE______STDNGA_16,15.3896663,,
TO,2018,COMBDGOFFOldSC______STDNGA_16,1.8303997,,
TO,2018,COMBDGOFFOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGOFFOldSHFUR___STDNGA_16,2366.9643525,,
TO,2018,COMBDGOFFOldWH______STDNGA_16,362.7879448,,
TO,2018,COMBDGOTSNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGOTSNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGOTSNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGOTSNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGOTSNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGOTSOldAE______STDNGA_16,0.3392328,,
TO,2018,COMBDGOTSOldSC______STDNGA_16,0.4420889,,
TO,2018,COMBDGOTSOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGOTSOldSHFUR___STDNGA_16,307.5200634,,
TO,2018,COMBDGOTSOldWH______STDNGA_16,109.4683420,,
TO,2018,COMBDGRTTNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGRTTNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGRTTNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGRTTNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGRTTNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGRTTOldAE______STDNGA_16,0.6203168,,
TO,2018,COMBDGRTTOldSC______STDNGA_16,0.9947733,,
TO,2018,COMBDGRTTOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGRTTOldSHFUR___STDNGA_16,927.1307335,,
TO,2018,COMBDGRTTOldWH______STDNGA_16,313.3016849,,
TO,2018,COMBDGTAWNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGTAWNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGTAWNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGTAWNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGTAWNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGTAWOldAE______STDNGA_16,0.1333924,,
TO,2018,COMBDGTAWOldSC______STDNGA_16,0.1477190,,
TO,2018,COMBDGTAWOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGTAWOldSHFUR___STDNGA_16,183.4664637,,
TO,2018,COMBDGTAWOldWH______STDNGA_16,23.9174888,,
TO,2018,COMBDGWSTNewAE______STDNGA_16,0.0000000,,
TO,2018,COMBDGWSTNewSC______STDNGA_16,0.0000000,,
TO,2018,COMBDGWSTNewSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGWSTNewSHFUR___STDNGA_16,0.0000000,,
TO,2018,COMBDGWSTNewWH______STDNGA_16,0.0000000,,
TO,2018,COMBDGWSTOldAE______STDNGA_16,0.6228720,,
TO,2018,COMBDGWSTOldSC______STDNGA_16,0.4261811,,
TO,2018,COMBDGWSTOldSHFUR___HIGNGA_16,0.0000000,,
TO,2018,COMBDGWSTOldSHFUR___STDNGA_16,581.3892327,,
TO,2018,COMBDGWSTOldWH______STDNGA_16,165.8630362,,
TO,2018,COMBDGAERNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGAEROldSC_________DCO_16,0.4627137,,
TO,2018,COMBDGAFSNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGAFSOldSC_________DCO_16,0.3928161,,
TO,2018,COMBDGEDSNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGEDSOldSC_________DCO_16,1.6271925,,
TO,2018,COMBDGHLCNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGHLCOldSC_________DCO_16,1.7950599,,
TO,2018,COMBDGICINewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGICIOldSC_________DCO_16,0.0432853,,
TO,2018,COMBDGOFFNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGOFFOldSC_________DCO_16,5.4304032,,
TO,2018,COMBDGOTSNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGOTSOldSC_________DCO_16,1.3127625,,
TO,2018,COMBDGRTTNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGRTTOldSC_________DCO_16,2.9538826,,
TO,2018,COMBDGTAWNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGTAWOldSC_________DCO_16,0.4201958,,
TO,2018,COMBDGWSTNewSC_________DCO_16,0.0000000,,
TO,2018,COMBDGWSTOldSC_________DCO_16,42.8422142,,
TO,2018,COMBDGAERNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGAERNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGAEROldSH_________DHE_16,29.2292125,,
TO,2018,COMBDGAEROldWH_________DHE_16,5.9784083,,
TO,2018,COMBDGAFSNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGAFSNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGAFSOldSH_________DHE_16,31.2907249,,
TO,2018,COMBDGAFSOldWH_________DHE_16,8.1367859,,
TO,2018,COMBDGEDSNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGEDSNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGEDSOldSH_________DHE_16,84.5887927,,
TO,2018,COMBDGEDSOldWH_________DHE_16,17.5429882,,
TO,2018,COMBDGHLCNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGHLCNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGHLCOldSH_________DHE_16,47.5402967,,
TO,2018,COMBDGHLCOldWH_________DHE_16,15.1488790,,
TO,2018,COMBDGICINewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGICINewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGICIOldSH_________DHE_16,4.2310622,,
TO,2018,COMBDGICIOldWH_________DHE_16,0.8932142,,
TO,2018,COMBDGOFFNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGOFFNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGOFFOldSH_________DHE_16,278.3504452,,
TO,2018,COMBDGOFFOldWH_________DHE_16,25.3469111,,
TO,2018,COMBDGOTSNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGOTSNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGOTSOldSH_________DHE_16,36.3524435,,
TO,2018,COMBDGOTSOldWH_________DHE_16,7.7535369,,
TO,2018,COMBDGRTTNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGRTTNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGRTTOldSH_________DHE_16,110.3481185,,
TO,2018,COMBDGRTTOldWH_________DHE_16,22.3198748,,
TO,2018,COMBDGTAWNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGTAWNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGTAWOldSH_________DHE_16,22.1554190,,
TO,2018,COMBDGTAWOldWH_________DHE_16,1.6544655,,
TO,2018,COMBDGWSTNewSH_________DHE_16,0.0000000,,
TO,2018,COMBDGWSTNewWH_________DHE_16,0.0000000,,
TO,2018,COMBDGWSTOldSH_________DHE_16,68.9695608,,
TO,2018,COMBDGWSTOldWH_________DHE_16,11.4273731,,
TO,2018,COMBDGAERNewAE______STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewAM______STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewLIFLC___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewLIFLU___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewLIHAL___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewLIINC___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewLILED___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewSC______STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewSHHEP___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewSHPLT___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewSLLED___STDELC_16,0.0000000,,
TO,2018,COMBDGAERNewWH______STDELC_16,0.0000000,,
TO,2018,COMBDGAEROldAE______STDELC_16,5.8182253,,
TO,2018,COMBDGAEROldAM______STDELC_16,0.7955305,,
TO,2018,COMBDGAEROldLIFLC___STDELC_16,0.3029064,,
TO,2018,COMBDGAEROldLIFLU___STDELC_16,180.2418099,,
TO,2018,COMBDGAEROldLIHAL___STDELC_16,105.1348021,,
TO,2018,COMBDGAEROldLIINC___STDELC_16,337.6709549,,
TO,2018,COMBDGAEROldLILED___STDELC_16,0.0098839,,
TO,2018,COMBDGAEROldSC______STDELC_16,3.3262790,,
TO,2018,COMBDGAEROldSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGAEROldSHHEP___STDELC_16,47.2510954,,
TO,2018,COMBDGAEROldSHPLT___STDELC_16,1.3793859,,
TO,2018,COMBDGAEROldSLLED___STDELC_16,0.4426303,,
TO,2018,COMBDGAEROldWH______STDELC_16,4.6908864,,
TO,2018,COMBDGAFSNewAE______STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewAM______STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewLIFLC___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewLIFLU___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewLIHAL___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewLIINC___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewLILED___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewSC______STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewSHHEP___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewSHPLT___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewSLLED___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSNewWH______STDELC_16,0.0000000,,
TO,2018,COMBDGAFSOldAE______STDELC_16,5.2011665,,
TO,2018,COMBDGAFSOldAM______STDELC_16,0.6327731,,
TO,2018,COMBDGAFSOldLIFLC___STDELC_16,0.2411776,,
TO,2018,COMBDGAFSOldLIFLU___STDELC_16,197.7574786,,
TO,2018,COMBDGAFSOldLIHAL___STDELC_16,115.5473380,,
TO,2018,COMBDGAFSOldLIINC___STDELC_16,371.1138383,,
TO,2018,COMBDGAFSOldLILED___STDELC_16,0.0079002,,
TO,2018,COMBDGAFSOldSC______STDELC_16,2.8226421,,
TO,2018,COMBDGAFSOldSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGAFSOldSHHEP___STDELC_16,50.8947478,,
TO,2018,COMBDGAFSOldSHPLT___STDELC_16,1.3529599,,
TO,2018,COMBDGAFSOldSLLED___STDELC_16,0.2920043,,
TO,2018,COMBDGAFSOldWH______STDELC_16,6.3984453,,
TO,2018,COMBDGEDSNewAE______STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewAM______STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewLIFLC___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewLIFLU___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewLIHAL___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewLIINC___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewLILED___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewSC______STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewSHHEP___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewSHPLT___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewSLLED___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSNewWH______STDELC_16,0.0000000,,
TO,2018,COMBDGEDSOldAE______STDELC_16,26.7819766,,
TO,2018,COMBDGEDSOldAM______STDELC_16,2.3873979,,
TO,2018,COMBDGEDSOldLIFLC___STDELC_16,1.1477717,,
TO,2018,COMBDGEDSOldLIFLU___STDELC_16,543.1088379,,
TO,2018,COMBDGEDSOldLIHAL___STDELC_16,316.2896106,,
TO,2018,COMBDGEDSOldLIINC___STDELC_16,1015.8559551,,
TO,2018,COMBDGEDSOldLILED___STDELC_16,0.0370367,,
TO,2018,COMBDGEDSOldSC______STDELC_16,11.8617899,,
TO,2018,COMBDGEDSOldSHFUR___STDELC_16,0.0000000,,
TO,2018,COMBDGEDSOldSHHEP___STDELC_16,136.0136011,,
TO,2018,COMBDGEDSOldSHPLT___STDELC_16,4.2615130,,
TO,2018,COMBDGEDSOldSLLED___STDELC_16,1.7046296,,
TO,2018,COMBDGEDSOldWH______STDELC_16,13.7174798,,
TO,2018,COMBDGHLCNewAE______STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewAM______STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewLIFLC___STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewLIFLU___STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewLIHAL___STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewLIINC___STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewLILED___STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewSC______STDELC_16,0.0000000,,
TO,2018,COMBDGHLCNewSHFUR___STDELC_16,0.0000000,,
