"Building capacity per subsector, per end use, per input energy, and per period"
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
2016,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,682.5104923279055
2016,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,68.1949574183799
2016,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,38.031011479061455
2016,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,70.8194441092699
2016,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,1958.3259810328404
2016,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,14324.900387535903
2016,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4203.620246353939
2016,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,13501.144902389427
2016,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,62.9344182549669
2016,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,63.20580810569192
2016,Commercial,Space Cooling,___,___,District Cooling,___,MW,107.52846633282175
2016,Commercial,Space Cooling,___,___,Electricity,Standard,MW,799.3944971464839
2016,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,37.07711347160773
2016,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.16748476630787956
2016,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.17290566597470863
2016,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.17289714830028685
2016,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,16.204992890552386
2016,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,0.35163284212186646
2016,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,3125.314011744235
2016,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,81.92481294697545
2016,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,160.5259195065876
2016,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,168.90058901831193
2016,Commercial,Space Heating,___,___,District Heating,___,MW,360.5133727732174
2016,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,4248.422016622082
2016,Commercial,Water Heating,___,___,District Heating,___,MW,27.616705532152064
2016,Commercial,Water Heating,___,___,Electricity,Standard,MW,13.296390901655464
2016,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.1490335104037056
2016,Commercial,Water Heating,___,___,Kerosene,Standard,MW,0.1490359029881043
2016,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,9.252135481328772
2016,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,242.2466439367968
2016,Commercial,Water Heating,___,___,Propane,Standard,MW,3.376974687606636
2016,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,79.90769789237955
2016,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,9.869605366575984
2016,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,16.682507409951512
2016,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,128.40795628869682
2016,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,939.3022498434068
2016,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,275.6391398417744
2016,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,885.295160659268
2016,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.1267329928981775
2016,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,4.131561266278304
2016,Public,Space Cooling,___,___,District Cooling,___,MW,28.28632008332194
2016,Public,Space Cooling,___,___,Electricity,Standard,MW,355.4320055111993
2016,Public,Space Cooling,___,___,Natural Gas,Standard,MW,46.292348759451116
2016,Public,Space Heating,Furnace,___,Electricity,Standard,MW,30.55199184216638
2016,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,28.209553549619603
2016,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,610.5402045996816
2016,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,51.95622835753139
2016,Public,Space Heating,___,___,District Heating,___,MW,156.6049180136501
2016,Public,Water Heating,___,___,District Heating,___,MW,21.251587722660926
2016,Public,Water Heating,___,___,Electricity,Standard,MW,3.741518294534445
2016,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.17528706894961874
2016,Public,Water Heating,___,___,Kerosene,Standard,MW,0.17538681835119455
2016,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,6.779878803111697
2016,Public,Water Heating,___,___,Natural Gas,Standard,MW,43.10694192357
2016,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,15195.097503287405
2016,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,1090.007241951534
2016,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,75.32903745175133
2016,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,1059.0784070154857
2016,Residential,Dish Washer,___,___,Electricity,Standard,kunits,724.3638964094081
2016,Residential,Freezer,___,___,Electricity,Standard,kunits,348.0029128247048
2016,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,278.17364112657384
2016,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,2034.7555815214769
2016,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,597.1038700536237
2016,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1917.772515444774
2016,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,8.990546659658586
2016,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,8.990553454283868
2016,Residential,Range,___,___,Electricity,Standard,kunits,1397.883674013578
2016,Residential,Range,___,___,Natural Gas,Standard,kunits,96.60789096079338
2016,Residential,Refrigerator,___,___,Electricity,Standard,kunits,886.5194486433381
2016,Residential,Space Cooling,Central,___,Electricity,Standard,MW,1933.655414888136
2016,Residential,Space Cooling,Room,___,Electricity,Standard,MW,131.06641161340923
2016,Residential,Space Cooling,___,___,District Cooling,___,MW,68.6941140715804
2016,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,13.813162553093903
2016,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.022849525912090034
2016,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.021545761344949906
2016,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,59.83879486148693
2016,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,3535.149279510193
2016,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,1135.57466404272
2016,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.022593322572704265
2016,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,1086.4122352927438
2016,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,306.03162273620916
2016,Residential,Space Heating,___,___,District Heating,___,MW,141.01140450274727
2016,Residential,Water Heating,___,___,Biomass,Standard,MW,0.23288358773544512
2016,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,0.24177889999331414
2016,Residential,Water Heating,___,___,District Heating,___,MW,73.73547961545067
2016,Residential,Water Heating,___,___,Electricity,Standard,MW,79.69660012753093
2016,Residential,Water Heating,___,___,Kerosene,Standard,MW,0.23835901859828632
2016,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,4.295922270960722
2016,Residential,Water Heating,___,___,Natural Gas,Standard,MW,728.5757409825267
2016,Residential,Water Heating,___,___,Propane,Standard,MW,0.24077686551193164
2017,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,686.6809526735741
2017,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,68.67715716369237
2017,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,38.28948251538122
2017,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,71.25349191758771
2017,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,1966.830898919761
2017,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,14431.6808621786
2017,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4263.93144927
2017,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,13694.85226064
2017,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,62.934418254966914
2017,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,82.43154195036465
2017,Commercial,Space Cooling,___,___,District Cooling,___,MW,111.28747999890525
2017,Commercial,Space Cooling,___,___,Electricity,Standard,MW,803.7978338768436
2017,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,37.37711300480014
2017,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.3312007565513088
2017,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.33449718066307893
2017,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.3345029588617494
2017,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,17.239942795518893
2017,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,0.6760585213634001
2017,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,3165.792190658122
2017,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,68.8263532329948
2017,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,125.5634101013827
2017,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,172.29545468201025
2017,Commercial,Space Heating,___,___,District Heating,___,MW,297.096416751174
2017,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,4274.282023056041
2017,Commercial,Water Heating,___,___,District Heating,___,MW,22.660859048169137
2017,Commercial,Water Heating,___,___,Electricity,Standard,MW,13.567762707108141
2017,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.2961844053820001
2017,Commercial,Water Heating,___,___,Kerosene,Standard,MW,0.29618987207575775
2017,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,9.464769806161197
2017,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,246.1598907270475
2017,Commercial,Water Heating,___,___,Propane,Standard,MW,3.5286269184092958
2017,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,80.32897248510736
2017,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,9.928038488577542
2017,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,16.78075221337728
2017,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,128.649574408952
2017,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,946.0364206866989
2017,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,279.4710377
2017,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,897.6023696
2017,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.1267329928981775
2017,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,5.506997170208567
2017,Public,Space Cooling,___,___,District Cooling,___,MW,36.59641403065685
2017,Public,Space Cooling,___,___,Electricity,Standard,MW,356.9848153857393
2017,Public,Space Cooling,___,___,Natural Gas,Standard,MW,47.06818756062602
2017,Public,Space Heating,Furnace,___,Electricity,Standard,MW,30.728187795239215
2017,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,28.322855851456513
2017,Public,Space Heating,Furnace,___,Natural Gas,High,MW,0.0007438328757167958
2017,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,614.3809507771355
2017,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,52.25616719202102
2017,Public,Space Heating,___,___,District Heating,___,MW,157.52233711773113
2017,Public,Water Heating,___,___,District Heating,___,MW,26.100671133107838
2017,Public,Water Heating,___,___,Electricity,Standard,MW,4.277442470999748
2017,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.33803625599780884
2017,Public,Water Heating,___,___,Kerosene,Standard,MW,0.33824276972467743
2017,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,7.522909012947658
2017,Public,Water Heating,___,___,Natural Gas,Standard,MW,43.8637597721562
2017,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,15345.784981885456
2017,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,1101.5051171329612
2017,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,75.32903745175133
2017,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,1075.8645389676701
2017,Residential,Dish Washer,___,___,Electricity,Standard,kunits,731.5034940252942
2017,Residential,Freezer,___,___,Electricity,Standard,kunits,351.7804867445862
2017,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,293.49135098436506
2017,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,2056.0607995710343
2017,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,600.2309114
2017,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1927.4833287
2017,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,36.5430734656028
2017,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,36.471357818714196
2017,Residential,Range,___,___,Electricity,Standard,kunits,3572.037668212832
2017,Residential,Range,___,___,Natural Gas,Standard,kunits,64.40526064052892
2017,Residential,Refrigerator,___,___,Electricity,Standard,kunits,895.5434181507991
2017,Residential,Space Cooling,Central,___,Electricity,Standard,MW,1948.6124351163594
2017,Residential,Space Cooling,Room,___,Electricity,Standard,MW,132.7253523271624
2017,Residential,Space Cooling,___,___,District Cooling,___,MW,143.1199397724313
2017,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,14.506525849346572
2017,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.04169276219607426
2017,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.03996495231520202
2017,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,51.830811617149365
2017,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,3537.6633314137916
2017,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,1137.926552386228
2017,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.04143068301897884
2017,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,1087.4125936241646
2017,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,319.10192747626127
2017,Residential,Space Heating,___,___,District Heating,___,MW,421.7782724419824
2017,Residential,Water Heating,___,___,Biomass,Standard,MW,0.487817072191422
2017,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,0.5047337678359556
2017,Residential,Water Heating,___,___,District Heating,___,MW,77.02606082990138
2017,Residential,Water Heating,___,___,Electricity,Standard,MW,80.45094643319106
2017,Residential,Water Heating,___,___,Kerosene,Standard,MW,0.5044308022508607
2017,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,4.552419423461709
2017,Residential,Water Heating,___,___,Natural Gas,Standard,MW,734.5640620152192
2017,Residential,Water Heating,___,___,Propane,Standard,MW,0.5045817998556451
2018,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,691.0168397676458
2018,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,69.23809301265062
2018,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,38.58432557550509
2018,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,71.75578189248138
2018,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,1978.9841437755106
2018,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,14511.316114599818
2018,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4290.045081460001
2018,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,13778.7236691
2018,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,62.934418254966914
2018,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,103.05688447633058
2018,Commercial,Space Cooling,___,___,District Cooling,___,MW,111.99401597624367
2018,Commercial,Space Cooling,___,___,Electricity,Standard,MW,808.3670394598682
2018,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,37.75219498420311
2018,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.5248703878917735
2018,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.5416032463556527
2018,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.541487453373385
2018,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,16.668415051293124
2018,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,1.0601989346991576
2018,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,3057.6612964191977
2018,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,87.25387109309496
2018,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,241.29734994439426
2018,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,173.4267840275304
2018,Commercial,Space Heating,___,___,District Heating,___,MW,358.8230786295946
2018,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,4300.173427442104
2018,Commercial,Water Heating,___,___,District Heating,___,MW,28.018581436057314
2018,Commercial,Water Heating,___,___,Electricity,Standard,MW,13.345122878298628
2018,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,1.2126687450071922
2018,Commercial,Water Heating,___,___,Kerosene,Standard,MW,1.212446306778534
2018,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,9.376909844852863
2018,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,245.37909068837965
2018,Commercial,Water Heating,___,___,Propane,Standard,MW,3.5812243786188582
2018,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,80.75348142455296
2018,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,9.990357469424293
2018,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,16.881403382883786
2018,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,129.53457786462775
2018,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,952.016078376331
2018,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,281.06012951
2018,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,902.7061973000001
2018,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.1267329928981775
2018,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,6.827375802295531
2018,Public,Space Cooling,___,___,District Cooling,___,MW,44.83573381674723
2018,Public,Space Cooling,___,___,Electricity,Standard,MW,356.29139066358374
2018,Public,Space Cooling,___,___,Natural Gas,Standard,MW,49.83443646141367
2018,Public,Space Heating,Furnace,___,Electricity,Standard,MW,30.930240066525194
2018,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,28.476201027747337
2018,Public,Space Heating,Furnace,___,Natural Gas,High,MW,0.0014195028751596834
2018,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,619.4461399299493
2018,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,52.559400548133226
2018,Public,Space Heating,___,___,District Heating,___,MW,158.13601247342604
2018,Public,Water Heating,___,___,District Heating,___,MW,32.69390085822616
2018,Public,Water Heating,___,___,Electricity,Standard,MW,4.274326903881619
2018,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.5063983143366586
2018,Public,Water Heating,___,___,Kerosene,Standard,MW,0.5069295133116819
2018,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,6.886741102930244
2018,Public,Water Heating,___,___,Natural Gas,Standard,MW,40.56851103604295
2018,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,15514.903453369143
2018,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,1140.9172708762082
2018,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,50.21935830116756
2018,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,1087.9467025394222
2018,Residential,Dish Washer,___,___,Electricity,Standard,kunits,739.7191423503497
2018,Residential,Freezer,___,___,Electricity,Standard,kunits,355.3643306266169
2018,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,293.84973031590357
2018,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,2072.511906409833
2018,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,604.1522843
2018,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1940.5545611999999
2018,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,42.133137036975356
2018,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,41.872949825907114
2018,Residential,Range,___,___,Electricity,Standard,kunits,3658.485743572185
2018,Residential,Range,___,___,Natural Gas,Standard,kunits,64.40526064052892
2018,Residential,Refrigerator,___,___,Electricity,Standard,kunits,905.5338633803766
2018,Residential,Space Cooling,Central,___,Electricity,Standard,MW,1931.6943431073519
2018,Residential,Space Cooling,Room,___,Electricity,Standard,MW,134.30265242899912
2018,Residential,Space Cooling,___,___,District Cooling,___,MW,180.8500672087655
2018,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,14.615781112835482
2018,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.05772513875594815
2018,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.056004660195003025
2018,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,52.64444087075684
2018,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,3545.1096368536214
2018,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,1143.9063183170636
2018,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.057609087313870634
2018,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,1089.6081085739766
2018,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,319.49858055386665
2018,Residential,Space Heating,___,___,District Heating,___,MW,666.0378362462984
2018,Residential,Water Heating,___,___,Biomass,Standard,MW,11.92261795758943
2018,Residential,Water Heating,___,___,Wood Pellet,Standard,MW,12.328339099596871
2018,Residential,Water Heating,___,___,District Heating,___,MW,80.01839457709654
2018,Residential,Water Heating,___,___,Electricity,Standard,MW,75.39489044249595
2018,Residential,Water Heating,___,___,Kerosene,Standard,MW,12.128626099442663
2018,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,14.202580442948603
2018,Residential,Water Heating,___,___,Natural Gas,Standard,MW,693.3014834636899
2018,Residential,Water Heating,___,___,Propane,Standard,MW,12.243123362808436
2019,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,695.3936422883374
2019,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,69.90917718371811
2019,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,38.9335306920165
2019,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,72.32481848850267
2019,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,2000.6844951393966
2019,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,14588.202446418323
2019,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4316.15885733
2019,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,13862.59553848
2019,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,62.93441825496692
2019,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,118.08918652470865
2019,Commercial,Space Cooling,___,___,District Cooling,___,MW,112.69729386976157
2019,Commercial,Space Cooling,___,___,Electricity,Standard,MW,812.9893305064816
2019,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,38.26243591661821
2019,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.7061635379733979
2019,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.7228534547915727
2019,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.722804100678782
2019,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,16.919380279388832
2019,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,1.4191772960139193
2019,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,3069.0678940722487
2019,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,91.51388533165779
2019,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,245.31067783868343
2019,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,174.74232234740842
2019,Commercial,Space Heating,___,___,District Heating,___,MW,360.9397776001701
2019,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,4326.074944763657
2019,Commercial,Water Heating,___,___,District Heating,___,MW,28.338594484675884
2019,Commercial,Water Heating,___,___,Electricity,Standard,MW,13.811661212680354
2019,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,1.5910949474379446
2019,Commercial,Water Heating,___,___,Kerosene,Standard,MW,1.5910760314895327
2019,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,9.775823629475505
2019,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,246.59196764862196
2019,Commercial,Water Heating,___,___,Propane,Standard,MW,3.9568058591594277
2019,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,81.17846713197231
2019,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,10.053927523248783
2019,Public,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.0005586585259333406
2019,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,16.982572252477738
2019,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,130.82401320912913
2019,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,958.3231497498631
2019,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,282.64921504
2019,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,907.8100047
2019,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.1267329928981775
2019,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,7.825728498992056
2019,Public,Space Cooling,___,___,District Cooling,___,MW,54.012914383371815
2019,Public,Space Cooling,___,___,Electricity,Standard,MW,357.9536346763804
2019,Public,Space Cooling,___,___,Natural Gas,Standard,MW,50.534999079318084
2019,Public,Space Heating,Furnace,___,Electricity,Standard,MW,31.139422168151434
2019,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.0005339432548024979
2019,Public,Space Heating,Furnace,___,Kerosene,Standard,MW,0.0005338061703817876
2019,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,28.60658315262002
2019,Public,Space Heating,Furnace,___,Natural Gas,High,MW,0.002094544531319678
2019,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,623.3006017737588
2019,Public,Space Heating,Furnace,___,Propane,Standard,MW,0.0005372144987991329
2019,Public,Space Heating,Heat Pump,___,Electricity,Standard,MW,0.0005422955699634154
2019,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,52.86302389588009
2019,Public,Space Heating,___,___,District Heating,___,MW,158.7478702349472
2019,Public,Water Heating,___,___,District Heating,___,MW,39.668326512944645
2019,Public,Water Heating,___,___,Electricity,Standard,MW,4.674385262437341
2019,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.6609172236549514
2019,Public,Water Heating,___,___,Kerosene,Standard,MW,0.6616925270174082
2019,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,7.138760621061349
2019,Public,Water Heating,___,___,Natural Gas,Standard,MW,41.143660334569276
2019,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,15683.998973910926
2019,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,1154.0562756980908
2019,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,50.21935830116756
2019,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,1100.0796668952469
2019,Residential,Dish Washer,___,___,Electricity,Standard,kunits,747.5755396209688
2019,Residential,Freezer,___,___,Electricity,Standard,kunits,359.3064519431117
2019,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,281.5319073958358
