"Building capacity per subsector, per end use, per input energy, and per vintage"
vintage,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Capacity_units,Capacities
1950,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1950,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1950,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1950,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1955,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1955,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1955,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1955,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1960,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1960,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1960,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1960,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1965,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1965,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1965,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1965,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1970,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1970,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1970,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1970,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1975,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1975,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1975,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1975,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1980,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.64195707412559
1980,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.232080859225867
1980,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1980,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.494055493511909
1980,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1980,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.444806574147464
1980,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1985,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1985,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.23208085922587
1985,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1985,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.49405549351191
1985,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1985,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.444806574147464
1985,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1990,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1990,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.23208085922587
1990,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
1990,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.49405549351191
1990,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1990,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
1990,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.444806574147464
1990,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
1995,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
1995,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.9921638244478483
1995,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,594.9051346433566
1995,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,15.614751400886401
1995,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.232080859225867
1995,Commercial,Space Heating,___,___,District Heating,___,MW,68.66725656716946
1995,Commercial,Water Heating,___,___,District Heating,___,MW,5.461639927067946
1995,Public,Space Cooling,___,___,District Cooling,___,MW,1.406661722499941
1995,Public,Space Heating,Furnace,___,Electricity,Standard,MW,6.109607408296004
1995,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,5.641516764518759
1995,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,122.10581190946097
1995,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.49405549351191
1995,Public,Space Heating,___,___,District Heating,___,MW,31.320015041499335
1995,Public,Water Heating,___,___,District Heating,___,MW,2.131148471147541
1995,Residential,Freezer,___,___,Electricity,Standard,kunits,69.59257852566105
1995,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
1995,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
1995,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,697.1671833380108
1995,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,219.22132638527552
1995,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.44480657414747
1995,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
2000,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
2000,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.9921638244478483
2000,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,594.9051346433566
2000,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,15.6147514008864
2000,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,38.36122698608217
2000,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.232080859225867
2000,Commercial,Space Heating,___,___,District Heating,___,MW,68.66725656716947
2000,Commercial,Water Heating,___,___,District Heating,___,MW,5.461639927067946
2000,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
2000,Public,Space Cooling,___,___,Electricity,Standard,MW,87.69607415412419
2000,Public,Space Heating,Furnace,___,Electricity,Standard,MW,6.109607408296004
2000,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,5.641516764518759
2000,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,122.10581190946097
2000,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.49405549351191
2000,Public,Space Heating,___,___,District Heating,___,MW,31.320015041499335
2000,Public,Water Heating,___,___,District Heating,___,MW,2.131148471147541
2000,Residential,Freezer,___,___,Electricity,Standard,kunits,69.59257852566105
2000,Residential,Refrigerator,___,___,Electricity,Standard,kunits,221.61925032101323
2000,Residential,Space Cooling,Central,___,Electricity,Standard,MW,481.4845032154094
2000,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
2000,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
2000,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,697.1671833380108
2000,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,219.22132638527552
2000,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.44480657414747
2000,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
2005,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
2005,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,12.249125543960039
2005,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.9921638244478483
2005,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,594.9051346433566
2005,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,15.6147514008864
2005,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,38.36122698608217
2005,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.23208085922587
2005,Commercial,Space Heating,___,___,District Heating,___,MW,68.66725656716946
2005,Commercial,Water Heating,___,___,District Heating,___,MW,5.461639927067947
2005,Commercial,Water Heating,___,___,Electricity,Standard,MW,4.348507419530958
2005,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,3.0132289970345396
2005,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,79.95451122583306
2005,Commercial,Water Heating,___,___,Propane,Standard,MW,1.0743080071116728
2005,Public,Space Cooling,___,___,District Cooling,___,MW,1.406661722499941
2005,Public,Space Cooling,___,___,Electricity,Standard,MW,87.69607415412418
2005,Public,Space Cooling,___,___,Natural Gas,Standard,MW,14.507236978138874
2005,Public,Space Heating,Furnace,___,Electricity,Standard,MW,6.109607408296003
2005,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,5.641516764518759
2005,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,122.10581190946097
2005,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.494055493511909
2005,Public,Space Heating,___,___,District Heating,___,MW,31.32001504149933
2005,Public,Water Heating,___,___,District Heating,___,MW,2.131148471147541
2005,Public,Water Heating,___,___,Electricity,Standard,MW,1.1213943960309356
2005,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,2.071130259868062
2005,Public,Water Heating,___,___,Natural Gas,Standard,MW,13.127868026129923
2005,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,363.3240243094242
2005,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,25.10967915058378
2005,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,353.0107508431462
2005,Residential,Dish Washer,___,___,Electricity,Standard,kunits,241.44582134441072
2005,Residential,Freezer,___,___,Electricity,Standard,kunits,69.59257852566105
2005,Residential,Range,___,___,Electricity,Standard,kunits,465.9553461890886
2005,Residential,Range,___,___,Natural Gas,Standard,kunits,32.20263032026446
2005,Residential,Refrigerator,___,___,Electricity,Standard,kunits,221.61925032101323
2005,Residential,Space Cooling,Central,___,Electricity,Standard,MW,481.4845032154094
2005,Residential,Space Cooling,___,___,District Cooling,___,MW,1.480012968639973
2005,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
2005,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,697.1671833380108
2005,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,219.22132638527555
2005,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,351.5069963580449
2005,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.44480657414747
2005,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
2005,Residential,Water Heating,___,___,Electricity,Standard,MW,26.514618920383246
2005,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,1.3561500701680673
2005,Residential,Water Heating,___,___,Natural Gas,Standard,MW,242.24241557351192
2010,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,341.153776571285
2010,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,33.99982177431884
2010,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,18.969198139668087
2010,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,35.34729803857452
2010,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,7162.34282592014
2010,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,31.467209127483457
2010,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,31.46720912748341
2010,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
2010,Commercial,Space Cooling,___,___,Electricity,Standard,MW,398.09658017870123
2010,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,12.249125543960037
2010,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.9921638244478483
2010,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,594.9051346433566
2010,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,15.614751400886398
2010,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,38.36122698608217
2010,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.23208085922587
2010,Commercial,Space Heating,___,___,District Heating,___,MW,68.66725656716946
2010,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,2124.18044468432
2010,Commercial,Water Heating,___,___,District Heating,___,MW,5.461639927067947
2010,Commercial,Water Heating,___,___,Electricity,Standard,MW,4.348507419530958
2010,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,3.013228997034539
2010,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,79.95451122583306
2010,Commercial,Water Heating,___,___,Propane,Standard,MW,1.0743080071116726
2010,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,39.951874347614265
2010,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,4.932158016235347
2010,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,8.339623042900348
2010,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,469.6488386756401
2010,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,2.0633664964490888
2010,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,2.063366496449086
2010,Public,Space Cooling,___,___,District Cooling,___,MW,1.406661722499941
2010,Public,Space Cooling,___,___,Electricity,Standard,MW,87.69607415412418
2010,Public,Space Cooling,___,___,Natural Gas,Standard,MW,14.507236978138874
2010,Public,Space Heating,Furnace,___,Electricity,Standard,MW,6.109607408296004
2010,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,5.641516764518759
2010,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,122.10581190946097
2010,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.494055493511909
2010,Public,Space Heating,___,___,District Heating,___,MW,31.32001504149933
2010,Public,Water Heating,___,___,District Heating,___,MW,2.131148471147541
2010,Public,Water Heating,___,___,Electricity,Standard,MW,1.1213943960309356
2010,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,2.071130259868062
2010,Public,Water Heating,___,___,Natural Gas,Standard,MW,13.127868026129923
2010,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,363.3240243094242
2010,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,25.10967915058378
2010,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,353.0107508431462
2010,Residential,Dish Washer,___,___,Electricity,Standard,kunits,241.44582134441072
2010,Residential,Freezer,___,___,Electricity,Standard,kunits,69.59257852566105
2010,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,1017.3777907607384
2010,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.469772039906849
2010,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,4.469772039906844
2010,Residential,Range,___,___,Electricity,Standard,kunits,465.9553461890886
2010,Residential,Range,___,___,Natural Gas,Standard,kunits,32.20263032026446
2010,Residential,Refrigerator,___,___,Electricity,Standard,kunits,221.61925032101323
2010,Residential,Space Cooling,Central,___,Electricity,Standard,MW,481.4845032154094
2010,Residential,Space Cooling,Room,___,Electricity,Standard,MW,60.22655787070423
2010,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
2010,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
2010,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,697.1671833380108
2010,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,219.22132638527555
2010,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,351.5069963580449
2010,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.44480657414747
2010,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
2010,Residential,Water Heating,___,___,Electricity,Standard,MW,26.51461892038325
2010,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,1.3561500701680673
2010,Residential,Water Heating,___,___,Natural Gas,Standard,MW,242.24241557351192
2015,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,341.15377657128494
2015,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,33.99982177431884
2015,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,18.969198139668087
2015,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,35.34729803857453
2015,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,1958.275478991657
2015,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,7162.34282592014
2015,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,4203.613110926938
2015,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,13501.124501127426
2015,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,31.467209127483457
2015,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,31.467209127483407
2015,Commercial,Space Cooling,___,___,District Cooling,___,MW,7.641957074125591
2015,Commercial,Space Cooling,___,___,Electricity,Standard,MW,398.0965801787013
2015,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,12.249125543960036
2015,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,2.992163824447848
2015,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,594.9051346433567
2015,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,15.614751400886401
2015,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,38.36122698608217
2015,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,20.232080859225867
2015,Commercial,Space Heating,___,___,District Heating,___,MW,68.66725656716946
2015,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,2124.180444684319
2015,Commercial,Water Heating,___,___,District Heating,___,MW,5.461639927067946
2015,Commercial,Water Heating,___,___,Electricity,Standard,MW,4.348507419530958
2015,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,3.0132289970345396
2015,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,79.95451122583306
2015,Commercial,Water Heating,___,___,Propane,Standard,MW,1.0743080071116728
2015,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,39.951874347614265
2015,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,4.932158016235347
2015,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,8.339623042900348
2015,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm,128.40795628869682
2015,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,469.6488386756401
2015,Public,Lighting,Halogen,___,Electricity,Standard,Mlm,275.6391398417744
2015,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm,885.295160659268
2015,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,2.0633664964490883
2015,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,2.0633664964490865
2015,Public,Space Cooling,___,___,District Cooling,___,MW,1.4066617224999411
2015,Public,Space Cooling,___,___,Electricity,Standard,MW,87.69607415412418
2015,Public,Space Cooling,___,___,Natural Gas,Standard,MW,14.507236978138874
2015,Public,Space Heating,Furnace,___,Electricity,Standard,MW,6.109607408296002
2015,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,5.641516764518759
2015,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,122.10581190946097
2015,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,6.49405549351191
2015,Public,Space Heating,___,___,District Heating,___,MW,31.32001504149933
2015,Public,Water Heating,___,___,District Heating,___,MW,2.131148471147541
2015,Public,Water Heating,___,___,Electricity,Standard,MW,1.1213943960309356
2015,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,2.071130259868062
2015,Public,Water Heating,___,___,Natural Gas,Standard,MW,13.127868026129923
2015,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,15195.0938527596
2015,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,363.3240243094242
2015,Residential,Clothe Dryer,___,___,Natural Gas,Standard,kunits,25.109679150583784
2015,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,353.0107508431462
2015,Residential,Dish Washer,___,___,Electricity,Standard,kunits,241.44582134441072
2015,Residential,Freezer,___,___,Electricity,Standard,kunits,69.59257852566105
2015,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,278.1640070770431
2015,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm,1017.3777907607384
2015,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm,597.1038700536237
2015,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm,1917.7725154447735
2015,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,4.469772039906849
2015,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,4.469772039906845
2015,Residential,Range,___,___,Electricity,Standard,kunits,465.9553461890886
2015,Residential,Range,___,___,Natural Gas,Standard,kunits,32.20263032026446
2015,Residential,Refrigerator,___,___,Electricity,Standard,kunits,221.61925032101323
2015,Residential,Space Cooling,Central,___,Electricity,Standard,MW,481.4845032154094
2015,Residential,Space Cooling,Room,___,Electricity,Standard,MW,60.22655787070423
2015,Residential,Space Cooling,___,___,District Cooling,___,MW,1.4800129686399732
2015,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,8.746753577795392
2015,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,697.1671833380108
2015,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,219.22132638527552
2015,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,351.50699635804483
2015,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,36.444806574147464
2015,Residential,Space Heating,___,___,District Heating,___,MW,2.2439902893372814
2015,Residential,Water Heating,___,___,Electricity,Standard,MW,26.51461892038325
2015,Residential,Water Heating,___,___,Light Fuel Oil,Standard,MW,1.3561500701680673
2015,Residential,Water Heating,___,___,Natural Gas,Standard,MW,242.2424155735119
2016,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,kunits,0.20286433753733524
2016,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.1952707810715534
2016,Commercial,Auxiliary Equipment,___,___,Propane,Standard,kunits,0.09252815937768369
2016,Commercial,Auxiliary Motors,___,___,Electricity,Standard,kunits,0.12478067634732787
2016,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm,0.05049724302677622
2016,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm,0.21471996586053133
2016,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm,0.0071354270000000015
2016,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm,0.020401262000000003
2016,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,0.27137837348390165
2016,Commercial,Space Cooling,___,___,District Cooling,___,MW,0.5410115705466472
2016,Commercial,Space Cooling,___,___,Electricity,Standard,MW,3.2002296100875105
2016,Commercial,Space Cooling,___,___,Natural Gas,Standard,MW,0.3295297945934186
2016,Commercial,Space Heating,Furnace,___,Electricity,Standard,MW,0.1673532895313094
2016,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,MW,0.1725316064272221
2016,Commercial,Space Heating,Furnace,___,Kerosene,Standard,MW,0.17258573599342686
2016,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,1.2436673251967185
2016,Commercial,Space Heating,Furnace,___,Natural Gas,High,MW,0.3515208735280605
2016,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,MW,150.78809716222912
2016,Commercial,Space Heating,Furnace,___,Propane,Standard,MW,3.8506302313053737
2016,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,MW,7.081552670288658
2016,Commercial,Space Heating,Plinthe,___,Electricity,Standard,MW,7.043566734519276
2016,Commercial,Space Heating,___,___,District Heating,___,MW,17.17614304064364
2016,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,kunits,0.06113171987447563
2016,Commercial,Water Heating,___,___,District Heating,___,MW,0.3084050626995715
2016,Commercial,Water Heating,___,___,Electricity,Standard,MW,0.25437683953347634
2016,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.14887271547966435
2016,Commercial,Water Heating,___,___,Kerosene,Standard,MW,0.14888960504154208
2016,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.21228615342390417
2016,Commercial,Water Heating,___,___,Natural Gas,Standard,MW,2.382998838411392
2016,Commercial,Water Heating,___,___,Propane,Standard,MW,0.15394644242291083
2016,Public,Auxiliary Equipment,___,___,Electricity,Standard,kunits,0.003949239134410653
2016,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,kunits,0.005289131417368913
2016,Public,Auxiliary Motors,___,___,Electricity,Standard,kunits,0.0032613114307526625
2016,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm,0.004572495333772896
2016,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,0.004828281382584971
2016,Public,Space Cooling,___,___,District Cooling,___,MW,5.657775915661398
2016,Public,Space Cooling,___,___,Electricity,Standard,MW,4.654080215520838
2016,Public,Space Cooling,___,___,Natural Gas,Standard,MW,2.7799203092509113
2016,Public,Space Heating,Furnace,___,Electricity,Standard,MW,0.003955083870309156
2016,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,0.0019697595089366838
2016,Public,Space Heating,Furnace,___,Natural Gas,Standard,MW,0.011145042907902322
2016,Public,Space Heating,Plinthe,___,Electricity,Standard,MW,0.00378483850042214
2016,Public,Space Heating,___,___,District Heating,___,MW,0.004842914641234295
2016,Public,Water Heating,___,___,District Heating,___,MW,10.162670001893847
2016,Public,Water Heating,___,___,Electricity,Standard,MW,0.44255513449141026
2016,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,MW,0.22280716463880665
2016,Public,Water Heating,___,___,Kerosene,Standard,MW,0.22284180042716856
2016,Public,Water Heating,___,___,Light Fuel Oil,Standard,MW,0.6413749968127346
2016,Public,Water Heating,___,___,Natural Gas,Standard,MW,3.610615805191363
2016,Residential,Other Appliances,Other,___,Electricity,Standard,kunits,0.003650538823741039
2016,Residential,Clothe Dryer,___,___,Electricity,Standard,kunits,0.03513731488678477
2016,Residential,Clothe Washer,___,___,Electricity,Standard,kunits,0.04614644651632084
2016,Residential,Dish Washer,___,___,Electricity,Standard,kunits,0.026472040402104283
2016,Residential,Freezer,___,___,Electricity,Standard,kunits,0.04004081922913717
2016,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm,0.00963399541927717
2016,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm,0.05100243432101799
2016,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm,0.0510091676275715
2016,Residential,Range,___,___,Electricity,Standard,kunits,0.01763651050142339
2016,Residential,Refrigerator,___,___,Electricity,Standard,kunits,0.04261667976534818
2016,Residential,Space Cooling,Central,___,Electricity,Standard,MW,14.70644510857495
2016,Residential,Space Cooling,Room,___,Electricity,Standard,MW,3.679658898506733
2016,Residential,Space Cooling,___,___,District Cooling,___,MW,39.5910117232183
2016,Residential,Space Heating,Furnace,___,Biomass,Standard,MW,13.793563432260127
2016,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,MW,0.021833845863802062
2016,Residential,Space Heating,Furnace,___,Kerosene,Standard,MW,0.02100584839917293
2016,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,MW,7.316302489668486
2016,Residential,Space Heating,Furnace,___,Natural Gas,High,MW,49.307393286672024
2016,Residential,Space Heating,Furnace,___,Natural Gas,Medium,MW,39.45568478047718
2016,Residential,Space Heating,Furnace,___,Propane,Standard,MW,0.021638520828615886
2016,Residential,Space Heating,Heat Pump,___,Electricity,Standard,MW,31.828798094638422
2016,Residential,Space Heating,Plinthe,___,Electricity,Standard,MW,14.464604883918305
2016,Residential,Space Heating,___,___,District Heating,___,MW,140.37860771471395
2016,Residential,Water Heating,___,___,Biomass,Standard,MW,0.232778913289229
