regions,periods,demand_comm,demand,demand_units,demand_notes
TO,2023,ADEMSLDWASHISTK,245.9177433,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2023,ADEMSLDWASHISAH,779.1361596,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2023,ADEMSLDWASHISCF,2090.546612,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASGRB,351.464383,kt,Aggregated DemandSolidWasteGreen Bin
TO,2024,ADEMSLDWASREC,334.5335454,kt,Aggregated DemandSolidWasteRecycled
TO,2024,ADEMSLDWASLDF,385.8738348,kt,Aggregated DemandSolidWasteLandfill
TO,2024,ADEMSLDWASHISGL,5999.95429,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISBW,3470.696299,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISKV,7310.529787,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISBR,1234.345886,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISTK,235.0967434,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISAH,744.8522066,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2024,ADEMSLDWASHISCF,1998.557297,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASGRB,386.7506849,kt,Aggregated DemandSolidWasteGreen Bin
TO,2025,ADEMSLDWASREC,368.120026,kt,Aggregated DemandSolidWasteRecycled
TO,2025,ADEMSLDWASLDF,323.516019,kt,Aggregated DemandSolidWasteLandfill
TO,2025,ADEMSLDWASHISGL,6104.835607,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISBW,3317.976922,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISKV,6988.848068,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISBR,1180.031559,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISTK,224.7518946,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISAH,712.0768338,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2025,ADEMSLDWASHISCF,1910.615743,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASGRB,394.5620013,kt,Aggregated DemandSolidWasteGreen Bin
TO,2026,ADEMSLDWASREC,375.5550536,kt,Aggregated DemandSolidWasteRecycled
TO,2026,ADEMSLDWASLDF,314.5548534,kt,Aggregated DemandSolidWasteLandfill
TO,2026,ADEMSLDWASHISGL,6145.487967,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISBW,3171.977582,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISKV,6681.321153,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISBR,1128.107199,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISTK,214.8622453,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISAH,680.74366,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2026,ADEMSLDWASHISCF,1826.543839,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASGRB,402.3586804,kt,Aggregated DemandSolidWasteGreen Bin
TO,2027,ADEMSLDWASREC,382.9761489,kt,Aggregated DemandSolidWasteRecycled
TO,2027,ADEMSLDWASLDF,305.4079891,kt,Aggregated DemandSolidWasteLandfill
TO,2027,ADEMSLDWASHISGL,6175.784668,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISBW,3032.402581,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISKV,6387.326198,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISBR,1078.467641,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISTK,205.4077655,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISAH,650.7892247,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2027,ADEMSLDWASHISCF,1746.171311,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASGRB,410.186055,kt,Aggregated DemandSolidWasteGreen Bin
TO,2028,ADEMSLDWASREC,390.4264611,kt,Aggregated DemandSolidWasteRecycled
TO,2028,ADEMSLDWASLDF,296.116958,kt,Aggregated DemandSolidWasteLandfill
TO,2028,ADEMSLDWASHISGL,6196.00386,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISBW,2898.969231,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISKV,6106.267761,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISBR,1031.012349,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISTK,196.3693065,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISAH,622.1528601,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2028,ADEMSLDWASHISCF,1669.335376,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASGRB,418.1021954,kt,Aggregated DemandSolidWasteGreen Bin
TO,2029,ADEMSLDWASREC,397.9612631,kt,Aggregated DemandSolidWasteRecycled
TO,2029,ADEMSLDWASLDF,286.7249989,kt,Aggregated DemandSolidWasteLandfill
TO,2029,ADEMSLDWASHISGL,6206.451154,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISBW,2771.407285,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISKV,5837.576603,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISBR,985.6452099,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISTK,187.7285625,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISAH,594.7765675,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2029,ADEMSLDWASHISCF,1595.880416,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASGRB,426.1505229,kt,Aggregated DemandSolidWasteGreen Bin
TO,2030,ADEMSLDWASREC,405.6218843,kt,Aggregated DemandSolidWasteRecycled
TO,2030,ADEMSLDWASLDF,277.2574691,kt,Aggregated DemandSolidWasteLandfill
TO,2030,ADEMSLDWASHISGL,6207.460051,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISBW,2649.458386,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISKV,5580.708532,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISBR,942.2743386,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISTK,179.4680331,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISAH,568.6049008,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2030,ADEMSLDWASHISCF,1525.657659,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASGRB,434.3419794,kt,Aggregated DemandSolidWasteGreen Bin
TO,2031,ADEMSLDWASREC,413.4187398,kt,Aggregated DemandSolidWasteRecycled
TO,2031,ADEMSLDWASLDF,267.7139113,kt,Aggregated DemandSolidWasteLandfill
TO,2031,ADEMSLDWASHISGL,6199.37362,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISBW,2532.875545,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISKV,5335.143304,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISBR,900.8118949,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISTK,171.5709877,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISAH,543.5848533,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2031,ADEMSLDWASHISCF,1458.52488,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASGRB,442.5851005,kt,Aggregated DemandSolidWasteGreen Bin
TO,2032,ADEMSLDWASREC,421.264771,kt,Aggregated DemandSolidWasteRecycled
TO,2032,ADEMSLDWASLDF,258.0330785,kt,Aggregated DemandSolidWasteLandfill
TO,2032,ADEMSLDWASHISGL,6182.519394,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISBW,2421.422643,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISKV,5100.383564,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISBR,861.1739031,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISTK,164.0214322,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISAH,519.6657509,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2032,ADEMSLDWASHISCF,1394.346112,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASGRB,450.8971515,kt,Aggregated DemandSolidWasteGreen Bin
TO,2033,ADEMSLDWASREC,429.1764116,kt,Aggregated DemandSolidWasteRecycled
TO,2033,ADEMSLDWASLDF,248.2258768,kt,Aggregated DemandSolidWasteLandfill
TO,2033,ADEMSLDWASHISGL,6157.151946,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISBW,2314.873949,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISKV,4875.953843,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISBR,823.2800828,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISTK,156.8040761,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISAH,496.7991493,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2033,ADEMSLDWASHISCF,1332.991372,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASGRB,459.228438,kt,Aggregated DemandSolidWasteGreen Bin
TO,2034,ADEMSLDWASREC,437.1063611,kt,Aggregated DemandSolidWasteRecycled
TO,2034,ADEMSLDWASLDF,238.2662124,kt,Aggregated DemandSolidWasteLandfill
TO,2034,ADEMSLDWASHISGL,6123.525068,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISBW,2213.013666,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISKV,4661.399596,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISBR,787.053686,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISTK,149.9043019,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISAH,474.9387357,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2034,ADEMSLDWASHISCF,1274.336395,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASGRB,467.5076752,kt,Aggregated DemandSolidWasteGreen Bin
TO,2035,ADEMSLDWASREC,444.9867687,kt,Aggregated DemandSolidWasteRecycled
TO,2035,ADEMSLDWASLDF,228.123611,kt,Aggregated DemandSolidWasteLandfill
TO,2035,ADEMSLDWASHISGL,6081.856444,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISBW,2115.635492,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISKV,4456.286275,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISBR,752.4213419,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISTK,143.3081351,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISAH,454.0402354,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2035,ADEMSLDWASHISCF,1218.262385,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASGRB,475.8331373,kt,Aggregated DemandSolidWasteGreen Bin
TO,2036,ADEMSLDWASREC,452.9111744,kt,Aggregated DemandSolidWasteRecycled
TO,2036,ADEMSLDWASLDF,217.853604,kt,Aggregated DemandSolidWasteLandfill
TO,2036,ADEMSLDWASHISGL,6032.325043,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISBW,2022.542203,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISKV,4260.198457,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISBR,719.3129081,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISTK,137.0022163,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISAH,434.0613217,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2036,ADEMSLDWASHISCF,1164.655772,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASGRB,484.1678164,kt,Aggregated DemandSolidWasteGreen Bin
TO,2037,ADEMSLDWASREC,460.8443531,kt,Aggregated DemandSolidWasteRecycled
TO,2037,ADEMSLDWASLDF,207.4416957,kt,Aggregated DemandSolidWasteLandfill
TO,2037,ADEMSLDWASHISGL,5975.155048,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISBW,1933.545253,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISKV,4072.738997,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISBR,687.6613288,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISTK,130.9737738,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISAH,414.9615305,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2037,ADEMSLDWASHISCF,1113.407985,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASGRB,492.5068031,kt,Aggregated DemandSolidWasteGreen Bin
TO,2038,ADEMSLDWASREC,468.7816318,kt,Aggregated DemandSolidWasteRecycled
TO,2038,ADEMSLDWASLDF,196.8904023,kt,Aggregated DemandSolidWasteLandfill
TO,2038,ADEMSLDWASHISGL,5910.546918,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISBW,1848.464393,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISKV,3893.528226,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISBR,657.4024987,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISTK,125.210598,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISAH,396.7021782,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2038,ADEMSLDWASHISCF,1064.41523,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASGRB,500.9280108,kt,Aggregated DemandSolidWasteGreen Bin
TO,2039,ADEMSLDWASREC,476.7971708,kt,Aggregated DemandSolidWasteRecycled
TO,2039,ADEMSLDWASLDF,186.2333679,kt,Aggregated DemandSolidWasteLandfill
TO,2039,ADEMSLDWASHISGL,5838.694699,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISBW,1767.127305,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISKV,3722.203179,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISBR,628.4751333,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISTK,119.7010163,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISAH,379.2462834,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2039,ADEMSLDWASHISCF,1017.57828,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASGRB,509.5260633,kt,Aggregated DemandSolidWasteGreen Bin
TO,2040,ADEMSLDWASREC,484.9810356,kt,Aggregated DemandSolidWasteRecycled
TO,2040,ADEMSLDWASLDF,175.5012528,kt,Aggregated DemandSolidWasteLandfill
TO,2040,ADEMSLDWASHISGL,5759.81606,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISBW,1689.369253,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISKV,3558.416866,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISBR,600.8206448,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISTK,114.4338702,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISAH,362.5584919,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2040,ADEMSLDWASHISCF,972.8022728,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASGRB,518.3372017,kt,Aggregated DemandSolidWasteGreen Bin
TO,2041,ADEMSLDWASREC,493.3677215,kt,Aggregated DemandSolidWasteRecycled
TO,2041,ADEMSLDWASLDF,164.6961503,kt,Aggregated DemandSolidWasteLandfill
TO,2041,ADEMSLDWASHISGL,5674.148405,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISBW,1615.032752,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISKV,3401.837563,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISBR,574.3830235,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISTK,109.3984917,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISAH,346.6050053,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2041,ADEMSLDWASHISCF,929.9965231,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASGRB,527.365397,kt,Aggregated DemandSolidWasteGreen Bin
TO,2042,ADEMSLDWASREC,501.9610081,kt,Aggregated DemandSolidWasteRecycled
TO,2042,ADEMSLDWASLDF,153.8073939,kt,Aggregated DemandSolidWasteLandfill
TO,2042,ADEMSLDWASHISGL,5581.920692,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISBW,1543.967244,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISKV,3252.148144,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISBR,549.1087241,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISTK,104.5846826,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISAH,331.3535122,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2042,ADEMSLDWASHISCF,889.0743342,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASGRB,536.4207535,kt,Aggregated DemandSolidWasteGreen Bin
TO,2043,ADEMSLDWASREC,510.5801474,kt,Aggregated DemandSolidWasteRecycled
TO,2043,ADEMSLDWASLDF,142.7728501,kt,Aggregated DemandSolidWasteLandfill
TO,2043,ADEMSLDWASHISGL,5483.341606,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASHISBW,1476.028797,kt,Aggregated DemandSolidWasteHistorical LF waste
TO,2043,ADEMSLDWASHISKV,3109.045436,kt,Aggregated DemandSolidWasteHistorical LF waste
