regions,periods,tech,minact,minact_units,minact_notes
TO,2016,RESBDGSDEOldWH______STDLFO_16,0.0,,
TO,2016,RESBDGAPANewSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGAPANewWH______STDPRO_16,0.0,,
TO,2016,RESBDGAPAOldSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGAPAOldWH______STDPRO_16,0.0,,
TO,2016,RESBDGSATNewSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGSATNewWH______STDPRO_16,0.0,,
TO,2016,RESBDGSATOldSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGSATOldWH______STDPRO_16,0.0,,
TO,2016,RESBDGSDENewSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGSDENewWH______STDPRO_16,0.0,,
TO,2016,RESBDGSDEOldSHFUR___STDPRO_16,0.0,,
TO,2016,RESBDGSDEOldWH______STDPRO_16,0.0,,
TO,2017,RESBDGAPAOldSHFUR___STDBMA_16,52.2,,
TO,2017,RESBDGAPAOldWH______STDBMA_16,0.0,,
TO,2017,RESBDGSATOldSHFUR___STDBMA_16,31.2,,
TO,2017,RESBDGSATOldWH______STDBMA_16,0.0,,
TO,2017,RESBDGSDEOldSHFUR___STDBMA_16,74.1,,
TO,2017,RESBDGSDEOldWH______STDBMA_16,0.0,,
TO,2017,RESBDGAPAOldSHFUR___HIGNGA_16,199.0,,
TO,2017,RESBDGAPAOldSHFUR___MEDNGA_16,133.5,,
TO,2017,RESBDGAPAOldWH______STDNGA_16,140.1,,
TO,2017,RESBDGSATOldSHFUR___HIGNGA_16,72.0,,
TO,2017,RESBDGSATOldSHFUR___MEDNGA_16,67.7,,
TO,2017,RESBDGSATOldWH______STDNGA_16,12.2,,
TO,2017,RESBDGSDEOldSHFUR___HIGNGA_16,107.5,,
TO,2017,RESBDGSDEOldSHFUR___MEDNGA_16,153.8,,
TO,2017,RESBDGSDEOldWH______STDNGA_16,12.4,,
TO,2017,RESBDGAPANewREF______STDELC_16,0.0,,
TO,2017,RESBDGAPANewSCCE___STDELC_16,0.0,,
TO,2017,RESBDGAPANewSCRO___STDELC_16,0.0,,
TO,2017,RESBDGAPANewSHHEP___STDELC_16,0.0,,
TO,2017,RESBDGAPANewSHPLT___STDELC_16,0.0,,
TO,2017,RESBDGAPANewWH______STDELC_16,0.0,,
TO,2017,RESBDGAPAOldAPLOTH___STDELC_16,34.3,,
TO,2017,RESBDGAPAOldCDY______STDELC_16,18.3,,
TO,2017,RESBDGAPAOldCWA______STDELC_16,16.6,,
TO,2017,RESBDGAPAOldDWA______STDELC_16,1.2,,
TO,2017,RESBDGAPAOldFRZ______STDELC_16,37.3,,
TO,2017,RESBDGAPAOldLIFLC___STDELC_16,1.7,,
TO,2017,RESBDGAPAOldLIFLU___STDELC_16,97.7,,
TO,2017,RESBDGAPAOldLIHAL___STDELC_16,55.7,,
TO,2017,RESBDGAPAOldLIINC___STDELC_16,178.9,,
TO,2017,RESBDGAPAOldLILED___HIGELC_16,0.2,,
TO,2017,RESBDGAPAOldLILED___STDELC_16,0.4,,
TO,2017,RESBDGAPAOldRAG______STDELC_16,263.9,,
TO,2017,RESBDGAPAOldREF______STDELC_16,143.9,,
TO,2017,RESBDGAPAOldSCCE___STDELC_16,59.3,,
TO,2017,RESBDGAPAOldSCRO___STDELC_16,16.0,,
TO,2017,RESBDGAPAOldSHHEP___STDELC_16,108.1,,
TO,2017,RESBDGAPAOldSHPLT___STDELC_16,97.5,,
TO,2017,RESBDGAPAOldWH______STDELC_16,15.3,,
TO,2017,RESBDGSATNewAPLOTH___STDELC_16,0.0,,
TO,2017,RESBDGSATNewCDY______STDELC_16,0.0,,
TO,2017,RESBDGSATNewCWA______STDELC_16,0.0,,
TO,2017,RESBDGSATNewDWA______STDELC_16,0.0,,
TO,2017,RESBDGSATNewFRZ______STDELC_16,0.0,,
TO,2017,RESBDGSATNewLIFLC___STDELC_16,0.0,,
TO,2017,RESBDGSATNewLIFLU___STDELC_16,0.0,,
TO,2017,RESBDGSATNewLIHAL___STDELC_16,0.0,,
TO,2017,RESBDGSATNewLIINC___STDELC_16,0.0,,
TO,2017,RESBDGSATNewLILED___HIGELC_16,0.0,,
TO,2017,RESBDGSATNewLILED___STDELC_16,0.0,,
TO,2017,RESBDGSATNewRAG______STDELC_16,0.0,,
TO,2017,RESBDGSATNewREF______STDELC_16,0.0,,
TO,2017,RESBDGSATNewSCCE___STDELC_16,0.0,,
TO,2017,RESBDGSATNewSCRO___STDELC_16,0.0,,
TO,2017,RESBDGSATNewSHHEP___STDELC_16,0.0,,
TO,2017,RESBDGSATNewSHPLT___STDELC_16,0.0,,
TO,2017,RESBDGSATNewWH______STDELC_16,0.0,,
TO,2017,RESBDGSATOldAPLOTH___STDELC_16,0.7,,
TO,2017,RESBDGSATOldCDY______STDELC_16,0.4,,
TO,2017,RESBDGSATOldCWA______STDELC_16,5.6,,
TO,2017,RESBDGSATOldDWA______STDELC_16,0.0,,
TO,2017,RESBDGSATOldFRZ______STDELC_16,12.2,,
TO,2017,RESBDGSATOldLIFLC___STDELC_16,1.2,,
TO,2017,RESBDGSATOldLIFLU___STDELC_16,82.8,,
TO,2017,RESBDGSATOldLIHAL___STDELC_16,47.8,,
TO,2017,RESBDGSATOldLIINC___STDELC_16,153.5,,
TO,2017,RESBDGSATOldLILED___HIGELC_16,0.1,,
TO,2017,RESBDGSATOldLILED___STDELC_16,0.4,,
TO,2017,RESBDGSATOldRAG______STDELC_16,89.6,,
TO,2017,RESBDGSATOldREF______STDELC_16,48.1,,
TO,2017,RESBDGSATOldSCCE___STDELC_16,3.1,,
TO,2017,RESBDGSATOldSCRO___STDELC_16,1.8,,
TO,2017,RESBDGSATOldSHHEP___STDELC_16,63.0,,
TO,2017,RESBDGSATOldSHPLT___STDELC_16,56.5,,
TO,2017,RESBDGSATOldWH______STDELC_16,1.3,,
TO,2017,RESBDGSDENewAPLOTH___STDELC_16,0.0,,
TO,2017,RESBDGSDENewCDY______STDELC_16,0.0,,
TO,2017,RESBDGSDENewCWA______STDELC_16,0.0,,
TO,2017,RESBDGSDENewDWA______STDELC_16,0.0,,
TO,2017,RESBDGSDENewFRZ______STDELC_16,0.0,,
TO,2017,RESBDGSDENewLIFLC___STDELC_16,0.0,,
TO,2017,RESBDGSDENewLIFLU___STDELC_16,0.0,,
TO,2017,RESBDGSDENewLIHAL___STDELC_16,0.0,,
TO,2017,RESBDGSDENewLIINC___STDELC_16,0.0,,
TO,2017,RESBDGSDENewLILED___HIGELC_16,0.0,,
TO,2017,RESBDGSDENewLILED___STDELC_16,0.0,,
TO,2017,RESBDGSDENewRAG______STDELC_16,0.0,,
TO,2017,RESBDGSDENewREF______STDELC_16,0.0,,
TO,2017,RESBDGSDENewSCCE___STDELC_16,0.0,,
TO,2017,RESBDGSDENewSCRO___STDELC_16,0.0,,
TO,2017,RESBDGSDENewSHHEP___STDELC_16,0.0,,
TO,2017,RESBDGSDENewSHPLT___STDELC_16,0.0,,
TO,2017,RESBDGSDENewWH______STDELC_16,0.0,,
TO,2017,RESBDGSDEOldAPLOTH___STDELC_16,0.0,,
TO,2017,RESBDGSDEOldCDY______STDELC_16,0.0,,
TO,2017,RESBDGSDEOldCWA______STDELC_16,9.7,,
TO,2017,RESBDGSDEOldDWA______STDELC_16,0.0,,
TO,2017,RESBDGSDEOldFRZ______STDELC_16,20.8,,
TO,2017,RESBDGSDEOldLIFLC___STDELC_16,3.0,,
TO,2017,RESBDGSDEOldLIFLU___STDELC_16,218.0,,
TO,2017,RESBDGSDEOldLIHAL___STDELC_16,126.1,,
TO,2017,RESBDGSDEOldLIINC___STDELC_16,404.9,,
TO,2017,RESBDGSDEOldLILED___HIGELC_16,0.3,,
TO,2017,RESBDGSDEOldLILED___STDELC_16,1.0,,
TO,2017,RESBDGSDEOldRAG______STDELC_16,154.1,,
TO,2017,RESBDGSDEOldREF______STDELC_16,82.2,,
TO,2017,RESBDGSDEOldSCCE___STDELC_16,60.3,,
TO,2017,RESBDGSDEOldSCRO___STDELC_16,40.9,,
TO,2017,RESBDGSDEOldSHHEP___STDELC_16,160.6,,
TO,2017,RESBDGSDEOldSHPLT___STDELC_16,145.5,,
TO,2017,RESBDGSDEOldWH______STDELC_16,1.4,,
TO,2017,RESBDGAPANewSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGAPANewWH______STDKER_16,0.0,,
TO,2017,RESBDGAPAOldSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGAPAOldWH______STDKER_16,0.0,,
TO,2017,RESBDGSATNewSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGSATNewWH______STDKER_16,0.0,,
TO,2017,RESBDGSATOldSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGSATOldWH______STDKER_16,0.0,,
TO,2017,RESBDGSDENewSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGSDENewWH______STDKER_16,0.0,,
TO,2017,RESBDGSDEOldSHFUR___STDKER_16,0.0,,
TO,2017,RESBDGSDEOldWH______STDKER_16,0.0,,
TO,2017,RESBDGAPANewSHFUR___STDLFO_16,0.0,,
TO,2017,RESBDGAPANewWH______STDLFO_16,0.0,,
TO,2017,RESBDGAPAOldSHFUR___STDLFO_16,24.1,,
TO,2017,RESBDGAPAOldWH______STDLFO_16,0.8,,
TO,2017,RESBDGSATNewSHFUR___STDLFO_16,0.0,,
TO,2017,RESBDGSATNewWH______STDLFO_16,0.0,,
TO,2017,RESBDGSATOldSHFUR___STDLFO_16,15.0,,
TO,2017,RESBDGSATOldWH______STDLFO_16,0.1,,
TO,2017,RESBDGSDENewSHFUR___STDLFO_16,0.0,,
TO,2017,RESBDGSDENewWH______STDLFO_16,0.0,,
TO,2017,RESBDGSDEOldSHFUR___STDLFO_16,37.0,,
TO,2017,RESBDGSDEOldWH______STDLFO_16,0.1,,
TO,2017,RESBDGAPANewSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGAPANewWH______STDPRO_16,0.0,,
TO,2017,RESBDGAPAOldSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGAPAOldWH______STDPRO_16,0.0,,
TO,2017,RESBDGSATNewSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGSATNewWH______STDPRO_16,0.0,,
TO,2017,RESBDGSATOldSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGSATOldWH______STDPRO_16,0.0,,
TO,2017,RESBDGSDENewSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGSDENewWH______STDPRO_16,0.0,,
TO,2017,RESBDGSDEOldSHFUR___STDPRO_16,0.0,,
TO,2017,RESBDGSDEOldWH______STDPRO_16,0.0,,
TO,2018,RESBDGAPAOldSHFUR___STDBMA_16,52.6,,
TO,2018,RESBDGAPAOldWH______STDBMA_16,0.0,,
TO,2018,RESBDGSATOldSHFUR___STDBMA_16,31.3,,
TO,2018,RESBDGSATOldWH______STDBMA_16,0.0,,
TO,2018,RESBDGSDEOldSHFUR___STDBMA_16,74.1,,
TO,2018,RESBDGSDEOldWH______STDBMA_16,0.0,,
TO,2018,RESBDGAPAOldSHFUR___HIGNGA_16,301.2,,
TO,2018,RESBDGAPAOldSHFUR___MEDNGA_16,160.1,,
TO,2018,RESBDGAPAOldWH______STDNGA_16,2182.1,,
TO,2018,RESBDGSATOldSHFUR___HIGNGA_16,77.5,,
TO,2018,RESBDGSATOldSHFUR___MEDNGA_16,68.8,,
TO,2018,RESBDGSATOldWH______STDNGA_16,723.5,,
TO,2018,RESBDGSDEOldSHFUR___HIGNGA_16,106.1,,
TO,2018,RESBDGSDEOldSHFUR___MEDNGA_16,152.4,,
TO,2018,RESBDGSDEOldWH______STDNGA_16,1301.7,,
TO,2018,RESBDGAPANewREF______STDELC_16,0.0,,
TO,2018,RESBDGAPANewSCCE___STDELC_16,0.0,,
TO,2018,RESBDGAPANewSCRO___STDELC_16,0.0,,
TO,2018,RESBDGAPANewSHHEP___STDELC_16,0.0,,
TO,2018,RESBDGAPANewSHPLT___STDELC_16,0.0,,
TO,2018,RESBDGAPANewWH______STDELC_16,0.0,,
TO,2018,RESBDGAPAOldAPLOTH___STDELC_16,72.4,,
TO,2018,RESBDGAPAOldCDY______STDELC_16,359.6,,
TO,2018,RESBDGAPAOldCWA______STDELC_16,17.5,,
TO,2018,RESBDGAPAOldDWA______STDELC_16,2.5,,
TO,2018,RESBDGAPAOldFRZ______STDELC_16,40.8,,
TO,2018,RESBDGAPAOldLIFLC___STDELC_16,1.8,,
TO,2018,RESBDGAPAOldLIFLU___STDELC_16,100.6,,
TO,2018,RESBDGAPAOldLIHAL___STDELC_16,56.6,,
TO,2018,RESBDGAPAOldLIINC___STDELC_16,181.9,,
TO,2018,RESBDGAPAOldLILED___HIGELC_16,0.1,,
TO,2018,RESBDGAPAOldLILED___STDELC_16,0.4,,
TO,2018,RESBDGAPAOldRAG______STDELC_16,279.1,,
TO,2018,RESBDGAPAOldREF______STDELC_16,155.1,,
TO,2018,RESBDGAPAOldSCCE___STDELC_16,775.3,,
TO,2018,RESBDGAPAOldSCRO___STDELC_16,12.5,,
TO,2018,RESBDGAPAOldSHHEP___STDELC_16,111.2,,
TO,2018,RESBDGAPAOldSHPLT___STDELC_16,100.5,,
TO,2018,RESBDGAPAOldWH______STDELC_16,239.6,,
TO,2018,RESBDGSATNewAPLOTH___STDELC_16,0.0,,
TO,2018,RESBDGSATNewCDY______STDELC_16,0.0,,
TO,2018,RESBDGSATNewCWA______STDELC_16,0.0,,
TO,2018,RESBDGSATNewDWA______STDELC_16,0.0,,
TO,2018,RESBDGSATNewFRZ______STDELC_16,0.0,,
TO,2018,RESBDGSATNewLIFLC___STDELC_16,0.0,,
TO,2018,RESBDGSATNewLIFLU___STDELC_16,0.0,,
TO,2018,RESBDGSATNewLIHAL___STDELC_16,0.0,,
TO,2018,RESBDGSATNewLIINC___STDELC_16,0.0,,
TO,2018,RESBDGSATNewLILED___HIGELC_16,0.0,,
TO,2018,RESBDGSATNewLILED___STDELC_16,0.0,,
TO,2018,RESBDGSATNewRAG______STDELC_16,0.0,,
TO,2018,RESBDGSATNewREF______STDELC_16,0.0,,
TO,2018,RESBDGSATNewSCCE___STDELC_16,0.0,,
TO,2018,RESBDGSATNewSCRO___STDELC_16,0.0,,
TO,2018,RESBDGSATNewSHHEP___STDELC_16,0.0,,
TO,2018,RESBDGSATNewSHPLT___STDELC_16,0.0,,
TO,2018,RESBDGSATNewWH______STDELC_16,0.0,,
TO,2018,RESBDGSATOldAPLOTH___STDELC_16,1.9,,
TO,2018,RESBDGSATOldCDY______STDELC_16,115.9,,
TO,2018,RESBDGSATOldCWA______STDELC_16,5.7,,
TO,2018,RESBDGSATOldDWA______STDELC_16,0.1,,
TO,2018,RESBDGSATOldFRZ______STDELC_16,12.3,,
TO,2018,RESBDGSATOldLIFLC___STDELC_16,1.2,,
TO,2018,RESBDGSATOldLIFLU___STDELC_16,83.1,,
TO,2018,RESBDGSATOldLIHAL___STDELC_16,47.9,,
TO,2018,RESBDGSATOldLIINC___STDELC_16,153.9,,
TO,2018,RESBDGSATOldLILED___HIGELC_16,0.2,,
TO,2018,RESBDGSATOldLILED___STDELC_16,0.3,,
TO,2018,RESBDGSATOldRAG______STDELC_16,90.0,,
TO,2018,RESBDGSATOldREF______STDELC_16,48.4,,
TO,2018,RESBDGSATOldSCCE___STDELC_16,82.0,,
TO,2018,RESBDGSATOldSCRO___STDELC_16,1.0,,
TO,2018,RESBDGSATOldSHHEP___STDELC_16,62.8,,
TO,2018,RESBDGSATOldSHPLT___STDELC_16,56.3,,
TO,2018,RESBDGSATOldWH______STDELC_16,79.5,,
TO,2018,RESBDGSDENewAPLOTH___STDELC_16,0.0,,
TO,2018,RESBDGSDENewCDY______STDELC_16,0.0,,
TO,2018,RESBDGSDENewCWA______STDELC_16,0.0,,
TO,2018,RESBDGSDENewDWA______STDELC_16,0.0,,
TO,2018,RESBDGSDENewFRZ______STDELC_16,0.0,,
TO,2018,RESBDGSDENewLIFLC___STDELC_16,0.0,,
TO,2018,RESBDGSDENewLIFLU___STDELC_16,0.0,,
TO,2018,RESBDGSDENewLIHAL___STDELC_16,0.0,,
TO,2018,RESBDGSDENewLIINC___STDELC_16,0.0,,
TO,2018,RESBDGSDENewLILED___HIGELC_16,0.0,,
TO,2018,RESBDGSDENewLILED___STDELC_16,0.0,,
TO,2018,RESBDGSDENewRAG______STDELC_16,0.0,,
TO,2018,RESBDGSDENewREF______STDELC_16,0.0,,
TO,2018,RESBDGSDENewSCCE___STDELC_16,0.0,,
TO,2018,RESBDGSDENewSCRO___STDELC_16,0.0,,
TO,2018,RESBDGSDENewSHHEP___STDELC_16,0.0,,
TO,2018,RESBDGSDENewSHPLT___STDELC_16,0.0,,
TO,2018,RESBDGSDENewWH______STDELC_16,0.0,,
TO,2018,RESBDGSDEOldAPLOTH___STDELC_16,0.0,,
TO,2018,RESBDGSDEOldCDY______STDELC_16,198.7,,
TO,2018,RESBDGSDEOldCWA______STDELC_16,9.7,,
TO,2018,RESBDGSDEOldDWA______STDELC_16,0.0,,
TO,2018,RESBDGSDEOldFRZ______STDELC_16,20.9,,
TO,2018,RESBDGSDEOldLIFLC___STDELC_16,3.0,,
TO,2018,RESBDGSDEOldLIFLU___STDELC_16,219.4,,
TO,2018,RESBDGSDEOldLIHAL___STDELC_16,126.6,,
TO,2018,RESBDGSDEOldLIINC___STDELC_16,406.5,,
TO,2018,RESBDGSDEOldLILED___HIGELC_16,0.2,,
TO,2018,RESBDGSDEOldLILED___STDELC_16,1.1,,
TO,2018,RESBDGSDEOldRAG______STDELC_16,154.3,,
TO,2018,RESBDGSDEOldREF______STDELC_16,82.4,,
TO,2018,RESBDGSDEOldSCCE___STDELC_16,1815.0,,
TO,2018,RESBDGSDEOldSCRO___STDELC_16,22.4,,
TO,2018,RESBDGSDEOldSHHEP___STDELC_16,159.4,,
TO,2018,RESBDGSDEOldSHPLT___STDELC_16,144.3,,
TO,2018,RESBDGSDEOldWH______STDELC_16,143.1,,
TO,2018,RESBDGAPANewSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGAPANewWH______STDKER_16,0.0,,
TO,2018,RESBDGAPAOldSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGAPAOldWH______STDKER_16,0.0,,
TO,2018,RESBDGSATNewSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGSATNewWH______STDKER_16,0.0,,
TO,2018,RESBDGSATOldSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGSATOldWH______STDKER_16,0.0,,
TO,2018,RESBDGSDENewSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGSDENewWH______STDKER_16,0.0,,
TO,2018,RESBDGSDEOldSHFUR___STDKER_16,0.0,,
TO,2018,RESBDGSDEOldWH______STDKER_16,0.0,,
